com.samsung.shealth.activity.day_summary,6211031,2
step_count,active_time,target,others_time,update_time,create_time,goal,longest_active_time,score,distance,calorie,extra_data,deviceuuid,run_time,pkg_name,walk_time,longest_idle_time,datauuid,day_time
3296,2184548,90,0,2021-11-09 12:24:34.389,2021-11-08 05:00:01.063,-1,60000,40,2676.1296,174.99588,22092978-0c03-4c81-812f-922eb3e65c8d.extra_data.json,Idp7XEd6un,20800,com.sec.android.app.shealth,2163748,27600000,22092978-0c03-4c81-812f-922eb3e65c8d,1636329600000,
6811,4473577,,0,2021-08-15 13:02:33.579,2021-08-14 04:00:01.177,60,120000,121,5468.1465,351.6735,8488505f-302e-485f-b4b6-d894f0ad544f.extra_data.json,Idp7XEd6un,37600,com.sec.android.app.shealth,4435977,31140000,8488505f-302e-485f-b4b6-d894f0ad544f,1628899200000,
3774,2380475,,0,2021-08-14 04:00:01.328,2021-08-13 04:00:01.335,60,1531326,65,2979.5415,187.95248,e65c49b0-8127-4ec8-a04a-114533ed0f82.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,2380475,30360000,e65c49b0-8127-4ec8-a04a-114533ed0f82,1628812800000,
4549,2973504,,0,2021-05-10 12:34:26.468,2021-05-09 04:00:00.918,60,744500,81,3646.3313,234.95328,537571ef-1379-45e6-b1bb-bfd592209823.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2971104,31320000,537571ef-1379-45e6-b1bb-bfd592209823,1620518400000,
3069,2031003,90,0,2022-01-27 04:01:01.730,2022-01-26 05:00:01.387,-1,46690,36,2389.279,158.14697,32217664-61bc-46a6-a6c8-3bf118f9aa13.extra_data.json,Idp7XEd6un,24000,com.sec.android.app.shealth,2007003,29280000,32217664-61bc-46a6-a6c8-3bf118f9aa13,1643155200000,
10947,8341462,,0,2020-11-15 16:18:42.853,2020-11-14 05:00:01.421,60,2651400,230,8913.732,582.26227,233cf3b5-9019-4512-9f79-0771f178af75.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,8327462,34380000,233cf3b5-9019-4512-9f79-0771f178af75,1605312000000,
2236,1484841,,0,2021-02-04 13:36:37.251,2021-02-03 05:00:00.529,60,60000,40,1787.533,116.37212,0ae5ac85-91c6-4116-b031-e5821ac700de.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,1476041,29340000,0ae5ac85-91c6-4116-b031-e5821ac700de,1612310400000,
5963,3727884,,0,2020-11-19 02:55:00.023,2020-11-18 05:00:00.544,60,300000,101,5023.055,342.88483,f6a3cf98-0e13-423d-9b25-404b82422762.extra_data.json,Idp7XEd6un,233290,com.sec.android.app.shealth,3494594,27240000,f6a3cf98-0e13-423d-9b25-404b82422762,1605657600000,
17907,11534285,,0,2021-03-20 06:01:31.514,2021-03-19 06:00:02.565,60,960000,320,13944.516,891.4729,32b6959a-c178-4f86-a6d7-49b5711c91fa.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,11533485,28380000,32b6959a-c178-4f86-a6d7-49b5711c91fa,1616112000000,
843,561480,,0,2021-03-13 03:36:16.422,2021-03-12 05:00:00.442,60,53226,15,657.47437,42.18611,21e7123f-2050-4f3f-8a27-28b3c05bc823.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,560280,29640000,21e7123f-2050-4f3f-8a27-28b3c05bc823,1615507200000,
9612,6683440,,785200,2021-02-02 03:14:23.785,2021-02-01 05:00:00.809,60,785200,185,7533.753,531.8007,9a064c0a-ee06-43cf-b61f-ed115ceb08a6.extra_data.json,Idp7XEd6un,17947,com.sec.android.app.shealth,5880293,29940000,9a064c0a-ee06-43cf-b61f-ed115ceb08a6,1612137600000,
5236,3529479,90,0,2021-09-30 12:29:09.350,2021-09-29 04:00:00.422,-1,1387960,64,4087.8896,273.1207,5f75548c-83bb-4f77-a947-132c59634545.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,3523479,30240000,5f75548c-83bb-4f77-a947-132c59634545,1632873600000,
4479,2790969,,0,2020-10-30 13:14:00.871,2020-10-30 13:13:26.355,-1,967920,0,3609.9585,173.80466,41a84699-0291-46aa-bb05-602f21bc0196.extra_data.json,Idp7XEd6un,93422,com.sec.android.app.shealth,2697547,36420000,41a84699-0291-46aa-bb05-602f21bc0196,1602892800000,
3120,2009599,,0,2020-12-04 13:42:40.615,2020-12-03 05:00:00.534,60,703080,55,2444.7195,147.44754,94af9385-4b96-48cb-bfef-c6d26bbcd596.extra_data.json,Idp7XEd6un,6800,com.sec.android.app.shealth,2002799,30300000,94af9385-4b96-48cb-bfef-c6d26bbcd596,1606953600000,
3387,2242308,90,0,2021-12-19 13:44:13.822,2021-12-18 05:00:00.890,-1,48691,40,2649.9312,175.04529,6066bda1-8d18-459b-8182-a6977e005c64.extra_data.json,Idp7XEd6un,25200,com.sec.android.app.shealth,2217108,33420000,6066bda1-8d18-459b-8182-a6977e005c64,1639785600000,
5210,3585384,90,0,2021-10-22 11:16:02.106,2021-10-21 04:00:00.739,-1,1158740,65,4052.178,270.20642,1b5a0139-f0f1-49d0-ba2d-0a5310e5e6e9.extra_data.json,Idp7XEd6un,6400,com.sec.android.app.shealth,3578984,25560000,1b5a0139-f0f1-49d0-ba2d-0a5310e5e6e9,1634774400000,
3299,2040470,,0,2021-04-13 02:11:35.818,2021-04-12 04:00:00.553,60,1211480,55,2640.6995,168.37462,5c6f8923-535c-469b-8263-a31127ea0321.extra_data.json,Idp7XEd6un,13200,com.sec.android.app.shealth,2027270,30240000,5c6f8923-535c-469b-8263-a31127ea0321,1618185600000,
2907,1781343,90,0,2021-12-22 12:54:58.015,2021-12-21 05:00:00.988,-1,607800,32,2347.0007,208.6299,e49563e6-dbaf-4056-ac6c-b08a6344c604.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,1778543,29880000,e49563e6-dbaf-4056-ac6c-b08a6344c604,1640044800000,
12426,8525072,,893320,2020-12-20 14:37:09.993,2020-12-19 05:00:00.489,60,2448380,235,8845.424,626.86053,778751e7-41b1-4add-87ce-920a10cb3743.extra_data.json,Idp7XEd6un,2333,com.sec.android.app.shealth,7629419,35100000,778751e7-41b1-4add-87ce-920a10cb3743,1608336000000,
3373,2178278,,0,2021-03-02 02:29:02.936,2021-03-01 05:00:00.722,60,240000,58,2800.0251,187.79025,f3e62c26-d82c-486b-9873-9ec62b06cad5.extra_data.json,Idp7XEd6un,84104,com.sec.android.app.shealth,2094174,30960000,f3e62c26-d82c-486b-9873-9ec62b06cad5,1614556800000,
4204,2785722,90,0,2021-12-03 12:32:25.096,2021-12-02 05:00:01.111,-1,60000,51,3276.6343,213.49426,0c5b4aed-e440-4655-971e-bd5f9023037f.extra_data.json,Idp7XEd6un,20400,com.sec.android.app.shealth,2765322,27540000,0c5b4aed-e440-4655-971e-bd5f9023037f,1638403200000,
3863,2542719,,0,2021-01-06 12:33:36.097,2021-01-05 05:00:00.705,60,120000,70,3113.132,194.22942,33bb20a8-5c56-4572-8a50-4b10890a4b94.extra_data.json,Idp7XEd6un,3600,com.sec.android.app.shealth,2539119,30660000,33bb20a8-5c56-4572-8a50-4b10890a4b94,1609804800000,
1952,1295280,,0,2021-04-23 02:19:06.373,2021-04-22 04:00:00.497,60,60000,35,1576.3802,103.33418,75ba091f-ca7c-4eab-a5e4-cda24c8dcab6.extra_data.json,Idp7XEd6un,8000,com.sec.android.app.shealth,1287280,29340000,75ba091f-ca7c-4eab-a5e4-cda24c8dcab6,1619049600000,
5131,3295417,,0,2020-10-30 13:14:01.656,2020-10-30 13:13:26.586,-1,1429240,0,3898.2593,177.05211,b7f822ee-afbe-4312-8d69-8401c82458af.extra_data.json,Idp7XEd6un,4800,com.sec.android.app.shealth,3290617,30360000,b7f822ee-afbe-4312-8d69-8401c82458af,1603238400000,
8728,5750369,90,0,2021-09-27 12:45:55.745,2021-09-19 04:00:01.053,60,1002040,105,7010.076,442.52942,5457cacc-1820-4c0d-8492-5ca1af68764e.extra_data.json,Idp7XEd6un,7859,com.sec.android.app.shealth,5742510,28380000,5457cacc-1820-4c0d-8492-5ca1af68764e,1632009600000,
6681,4291452,,0,2021-03-03 02:18:40.871,2021-03-02 05:00:00.765,60,180000,118,5442.7993,338.9521,d037fa9d-e062-461f-86bf-767349e44eaf.extra_data.json,Idp7XEd6un,12400,com.sec.android.app.shealth,4279052,29340000,d037fa9d-e062-461f-86bf-767349e44eaf,1614643200000,
2623,1734940,,0,2021-01-22 13:38:55.228,2021-01-21 05:00:00.683,60,120000,46,2129.1672,132.06708,7ca32c6b-5b9f-452a-9e51-70811cac7c2d.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,1734140,30960000,7ca32c6b-5b9f-452a-9e51-70811cac7c2d,1611187200000,
844,562948,,0,2021-08-27 02:34:45.568,2021-08-26 04:00:00.425,60,31349,15,654.91504,42.045532,a2be7a0a-92c2-4bc2-ab88-a67e95164070.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,562948,30600000,a2be7a0a-92c2-4bc2-ab88-a67e95164070,1629936000000,
1959,1221317,90,0,2021-09-27 12:45:52.906,2021-09-09 04:00:01.266,60,899823,22,1538.543,97.40088,bb5721d7-03c8-42e6-a9d7-24fade333b58.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1221317,30660000,bb5721d7-03c8-42e6-a9d7-24fade333b58,1631145600000,
6518,5482469,,1336600,2021-07-12 12:27:29.680,2021-07-11 04:15:25.714,60,1336600,150,5021.262,476.99905,c7749f47-f5f5-4dc1-8f6d-23ffe45d51dc.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,4137069,27540000,c7749f47-f5f5-4dc1-8f6d-23ffe45d51dc,1625961600000,
6387,4733185,,851640,2021-06-19 12:16:24.547,2021-06-18 04:00:00.967,60,851640,130,4817.0566,380.27405,379f8516-1b7f-45b0-b9b7-d4bbb345e915.extra_data.json,Idp7XEd6un,10769,com.sec.android.app.shealth,3870776,30840000,379f8516-1b7f-45b0-b9b7-d4bbb345e915,1623974400000,
3385,2256193,90,0,2022-01-13 03:28:20.690,2022-01-12 05:00:02.321,-1,120000,41,2643.158,168.59334,793d6ed6-0162-4e28-8f6f-5d733831adf1.extra_data.json,Idp7XEd6un,2400,com.sec.android.app.shealth,2253793,27000000,793d6ed6-0162-4e28-8f6f-5d733831adf1,1641945600000,
4337,2878067,,0,2021-04-05 12:29:27.957,2021-04-04 04:00:00.470,60,60000,78,3465.063,226.86324,d0288763-083b-4644-9361-0c03fbd832bd.extra_data.json,Idp7XEd6un,16000,com.sec.android.app.shealth,2862067,36300000,d0288763-083b-4644-9361-0c03fbd832bd,1617494400000,
7216,6907869,,2091840,2021-07-27 12:39:14.089,2021-07-26 04:00:01.036,60,1391520,190,5616.4487,899.8987,4aa6a760-211d-47e2-8e97-8355b7d8ed5f.extra_data.json,Idp7XEd6un,7940,com.sec.android.app.shealth,4808089,30840000,4aa6a760-211d-47e2-8e97-8355b7d8ed5f,1627257600000,
4394,2867544,90,0,2021-11-23 12:40:33.215,2021-11-22 05:00:00.963,-1,240000,52,3441.6892,223.66846,9a6e15e4-9d10-4c4d-8262-0a02aa3d0aa7.extra_data.json,Idp7XEd6un,11600,com.sec.android.app.shealth,2855944,27060000,9a6e15e4-9d10-4c4d-8262-0a02aa3d0aa7,1637539200000,
4774,2967757,,0,2020-11-17 13:54:51.541,2020-11-16 05:00:00.351,60,420000,81,3897.5789,253.9293,a664612b-8d46-4862-84aa-59f5936eb6da.extra_data.json,Idp7XEd6un,86691,com.sec.android.app.shealth,2881066,27060000,a664612b-8d46-4862-84aa-59f5936eb6da,1605484800000,
3596,2384968,,0,2021-02-26 02:49:03.158,2021-02-25 05:00:00.797,60,120000,65,2870.2986,182.61288,4e5f2c25-4fc0-4222-99a1-60925663d9f1.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,2383768,30420000,4e5f2c25-4fc0-4222-99a1-60925663d9f1,1614211200000,
4120,2743219,,0,2021-03-31 02:03:29.362,2021-03-30 04:00:00.716,60,1424860,75,3290.184,224.37418,700cd5a1-9f78-4829-97d3-7636024e60a5.extra_data.json,Idp7XEd6un,26800,com.sec.android.app.shealth,2716419,30600000,700cd5a1-9f78-4829-97d3-7636024e60a5,1617062400000,
5074,3705702,,0,2021-04-14 03:02:14.820,2021-04-13 04:00:00.977,60,2154360,101,4040.902,273.01996,270f7ca8-ee28-4103-b0be-4ba18d85e87a.extra_data.json,Idp7XEd6un,6400,com.sec.android.app.shealth,3699302,30540000,270f7ca8-ee28-4103-b0be-4ba18d85e87a,1618272000000,
3875,2566015,,0,2021-01-08 02:29:24.961,2021-01-07 05:00:00.521,60,120000,70,3142.1287,202.26599,972c8f48-4932-4411-8f6f-a5edb0b43ba5.extra_data.json,Idp7XEd6un,14800,com.sec.android.app.shealth,2551215,27000000,972c8f48-4932-4411-8f6f-a5edb0b43ba5,1609977600000,
4762,3069271,90,0,2022-02-07 15:27:31.310,2022-02-06 05:00:03.083,-1,240000,55,3748.6729,240.1701,0ce48325-5943-448b-8bb6-85546297bcea.extra_data.json,Idp7XEd6un,12800,com.sec.android.app.shealth,3056471,31020000,0ce48325-5943-448b-8bb6-85546297bcea,1644105600000,
5949,3878162,,0,2020-12-21 13:50:09.303,2020-12-20 05:00:02.131,60,180000,106,4827.75,307.05347,5e574aa7-6793-4c0b-bd96-e7f761d66e93.extra_data.json,Idp7XEd6un,19200,com.sec.android.app.shealth,3858962,34560000,5e574aa7-6793-4c0b-bd96-e7f761d66e93,1608422400000,
8150,5437362,,0,2021-05-20 12:26:41.633,2021-05-19 04:00:00.895,60,1020460,150,6527.3896,418.1909,4f6950ea-a2b9-4d3c-8baa-cc80b2082996.extra_data.json,Idp7XEd6un,27036,com.sec.android.app.shealth,5410326,30900000,4f6950ea-a2b9-4d3c-8baa-cc80b2082996,1621382400000,
4158,2742019,,0,2021-08-11 12:45:07.744,2021-08-10 04:00:01.100,60,120000,75,3322.0913,210.99095,1ca8e9bb-571c-472a-9707-0f91c77cfe3b.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,2739219,30780000,1ca8e9bb-571c-472a-9707-0f91c77cfe3b,1628553600000,
0,0,,0,2020-10-30 13:13:25.942,2020-10-30 13:13:25.942,-1,0,0,0.0,0.0,bff6341e-7b07-4a58-a7e5-9540aa83d0f4.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,0,-1,bff6341e-7b07-4a58-a7e5-9540aa83d0f4,1602633600000,
3739,2459373,,0,2021-08-23 12:37:53.739,2021-08-22 04:00:00.800,60,120000,66,2974.4858,190.39594,8e1fe7b0-7af1-4f6c-9e9b-ba54cf46adc3.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,2453773,34680000,8e1fe7b0-7af1-4f6c-9e9b-ba54cf46adc3,1629590400000,
6530,4249627,90,0,2021-09-27 12:45:56.329,2021-09-23 04:00:01.012,60,540000,77,5225.1914,334.69403,e2e1b536-14c9-449f-9b62-fc347c8ec9ae.extra_data.json,Idp7XEd6un,9265,com.sec.android.app.shealth,4240362,28800000,e2e1b536-14c9-449f-9b62-fc347c8ec9ae,1632355200000,
2503,1662826,,0,2021-01-27 03:19:30.294,2021-01-26 05:00:00.497,60,49358,45,2054.0933,132.5519,40fd5235-bfaf-4bda-acac-2badafac9d4d.extra_data.json,Idp7XEd6un,10000,com.sec.android.app.shealth,1652826,30780000,40fd5235-bfaf-4bda-acac-2badafac9d4d,1611619200000,
3472,2329349,90,0,2021-11-18 16:41:16.920,2021-10-22 04:00:00.449,-1,710120,42,2736.7603,185.4727,c8a60a04-e764-4cb8-83c3-0041513a70ed.extra_data.json,Idp7XEd6un,13200,com.sec.android.app.shealth,2316149,25200000,c8a60a04-e764-4cb8-83c3-0041513a70ed,1634860800000,
3033,2015802,90,0,2022-01-11 13:05:07.133,2022-01-10 05:00:00.826,-1,120000,36,2381.3481,153.9071,8a8fb448-0cdd-45ab-baa5-464bf6f5a7a5.extra_data.json,Idp7XEd6un,10800,com.sec.android.app.shealth,2005002,30780000,8a8fb448-0cdd-45ab-baa5-464bf6f5a7a5,1641772800000,
3348,2108343,,0,2021-01-20 13:25:57.109,2021-01-19 05:00:00.799,60,704060,58,2770.717,162.14807,2715edc6-3eaf-465e-b0a3-07932c56d691.extra_data.json,Idp7XEd6un,4000,com.sec.android.app.shealth,2104343,28920000,2715edc6-3eaf-465e-b0a3-07932c56d691,1611014400000,
2485,1650820,90,0,2021-11-29 03:49:38.914,2021-11-28 05:00:01.033,-1,60000,30,1937.9769,126.77123,306594c2-7a78-48c7-a6bf-d8a68016cc6a.extra_data.json,Idp7XEd6un,10000,com.sec.android.app.shealth,1640820,32640000,306594c2-7a78-48c7-a6bf-d8a68016cc6a,1638057600000,
3106,2053364,,0,2021-02-27 03:39:40.622,2021-02-26 05:00:00.744,60,60000,56,2505.478,158.3836,aa8f16f0-e07f-47c4-b294-e4922d565921.extra_data.json,Idp7XEd6un,4400,com.sec.android.app.shealth,2048964,29160000,aa8f16f0-e07f-47c4-b294-e4922d565921,1614297600000,
10422,7594311,90,811740,2021-12-05 03:56:27.172,2021-12-04 05:00:01.475,-1,811740,138,7706.357,609.234,61c66b52-4340-4918-bf14-b7fad9f98699.extra_data.json,Idp7XEd6un,10000,com.sec.android.app.shealth,6772571,25440000,61c66b52-4340-4918-bf14-b7fad9f98699,1638576000000,
5585,3516306,,0,2020-12-08 05:00:00.957,2020-12-07 05:00:00.482,60,540000,96,4578.7,303.76602,527c4949-b7bd-435d-8d3b-6c8a4c2e6c38.extra_data.json,Idp7XEd6un,150239,com.sec.android.app.shealth,3366067,29760000,527c4949-b7bd-435d-8d3b-6c8a4c2e6c38,1607299200000,
8735,5752674,,0,2021-07-06 12:01:06.569,2021-07-05 04:00:01.043,60,120000,158,7018.558,439.0829,3f61355e-1953-4a87-b87e-c1f9d00c1f5a.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,5743874,28800000,3f61355e-1953-4a87-b87e-c1f9d00c1f5a,1625443200000,
3492,2216081,,0,2020-12-22 02:57:02.369,2020-12-21 05:00:00.765,60,420000,60,2774.9229,172.82544,8dd683eb-7d4c-4317-ab73-8a28c07e15ab.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,2216081,27000000,8dd683eb-7d4c-4317-ab73-8a28c07e15ab,1608508800000,
7169,4650181,,0,2021-05-22 13:13:07.376,2021-05-21 04:00:00.790,60,688160,128,5733.429,368.13657,49036c8f-f68a-4dc1-8b74-b80dcb9d9886.extra_data.json,Idp7XEd6un,8000,com.sec.android.app.shealth,4642181,29880000,49036c8f-f68a-4dc1-8b74-b80dcb9d9886,1621555200000,
1817,1210604,90,0,2022-02-01 13:03:59.573,2022-01-31 05:00:01.175,-1,46690,22,1405.8748,91.6113,6981083b-2e7b-4abd-9826-1acadc8e6d88.extra_data.json,Idp7XEd6un,2000,com.sec.android.app.shealth,1208604,30840000,6981083b-2e7b-4abd-9826-1acadc8e6d88,1643587200000,
6637,4456859,,0,2021-06-17 12:35:31.871,2021-06-16 04:00:01.014,60,635200,121,5336.418,345.96255,79015975-6d96-48b1-a941-586af13c9909.extra_data.json,Idp7XEd6un,21200,com.sec.android.app.shealth,4435659,30060000,79015975-6d96-48b1-a941-586af13c9909,1623801600000,
4129,2731081,90,0,2021-11-18 13:22:35.528,2021-11-17 05:00:01.065,-1,60000,48,3344.9153,221.74187,3d7f1070-e018-4a30-9ad8-3f9cd586ae53.extra_data.json,Idp7XEd6un,34400,com.sec.android.app.shealth,2696681,27420000,3d7f1070-e018-4a30-9ad8-3f9cd586ae53,1637107200000,
4352,2787591,,0,2021-02-01 03:20:03.845,2021-01-31 05:00:00.822,60,240000,76,3554.461,224.81735,582eca10-ce75-47bb-9c4a-866c2053f64e.extra_data.json,Idp7XEd6un,11200,com.sec.android.app.shealth,2776391,36960000,582eca10-ce75-47bb-9c4a-866c2053f64e,1612051200000,
14955,9322457,,0,2021-01-03 15:26:35.503,2021-01-02 05:00:00.636,60,4541420,256,11746.283,757.97345,04d36492-e47f-4459-8800-6aab277330f0.extra_data.json,Idp7XEd6un,35872,com.sec.android.app.shealth,9286585,34200000,04d36492-e47f-4459-8800-6aab277330f0,1609545600000,
4427,3021382,90,0,2021-10-01 12:35:39.079,2021-09-30 04:00:00.704,-1,951720,55,3462.4934,226.96042,6dcbe500-ccb5-4b69-8b09-17df8aef3829.extra_data.json,Idp7XEd6un,11200,com.sec.android.app.shealth,3010182,30240000,6dcbe500-ccb5-4b69-8b09-17df8aef3829,1632960000000,
5296,3465519,,0,2021-01-15 13:32:22.268,2021-01-14 05:00:00.542,60,180000,95,4265.4604,269.9217,ee908aa1-3218-4d5a-b150-edbf135449f2.extra_data.json,Idp7XEd6un,6000,com.sec.android.app.shealth,3459519,30540000,ee908aa1-3218-4d5a-b150-edbf135449f2,1610582400000,
900,599766,,0,2021-06-23 02:01:09.151,2021-06-22 04:00:00.946,60,41354,15,696.4258,45.499756,81756521-010a-40d4-b1b9-fc0c3e44f2df.extra_data.json,Idp7XEd6un,800,com.sec.android.app.shealth,598966,31020000,81756521-010a-40d4-b1b9-fc0c3e44f2df,1624320000000,
1917,1278639,90,0,2022-02-12 04:26:11.619,2022-02-11 05:00:01.964,-1,60000,23,1482.8804,97.102684,abd977a4-94f3-4d76-b172-38626f3a19d8.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1278639,29040000,abd977a4-94f3-4d76-b172-38626f3a19d8,1644537600000,
4339,3059924,90,0,2021-10-08 02:19:37.391,2021-10-07 04:00:00.517,-1,770860,55,3394.947,233.44493,4c9724ee-c0cc-447f-80aa-5af3eb764c18.extra_data.json,Idp7XEd6un,8400,com.sec.android.app.shealth,3051524,30840000,4c9724ee-c0cc-447f-80aa-5af3eb764c18,1633564800000,
10044,7711900,,1218940,2020-11-23 12:34:44.167,2020-11-22 05:00:00.536,60,2358700,213,6834.208,547.85913,bb7a3708-8762-4d7a-9b9a-d47d32b526ba.extra_data.json,Idp7XEd6un,10400,com.sec.android.app.shealth,6482560,37680000,bb7a3708-8762-4d7a-9b9a-d47d32b526ba,1606003200000,
5337,3485095,90,0,2021-09-27 12:45:54.673,2021-09-15 04:00:00.845,60,360000,63,4287.3125,272.5853,e0a2cd02-8b9e-4f85-b489-28ac59dd28e1.extra_data.json,Idp7XEd6un,13600,com.sec.android.app.shealth,3471495,27120000,e0a2cd02-8b9e-4f85-b489-28ac59dd28e1,1631664000000,
3440,2243546,,0,2021-03-04 03:12:48.344,2021-03-03 05:00:00.668,60,180000,61,2752.0232,174.60178,daa0707b-b769-4f93-8334-9687ad21963f.extra_data.json,Idp7XEd6un,4741,com.sec.android.app.shealth,2238805,29160000,daa0707b-b769-4f93-8334-9687ad21963f,1614729600000,
2966,1971751,,0,2021-01-12 13:18:07.416,2021-01-11 05:00:00.917,60,60000,53,2391.8042,152.86272,54577743-daaf-4cc0-974b-ebdd870940e2.extra_data.json,Idp7XEd6un,9598,com.sec.android.app.shealth,1962153,27720000,54577743-daaf-4cc0-974b-ebdd870940e2,1610323200000,
9276,6291869,,0,2021-04-04 03:40:07.041,2021-04-03 04:00:00.564,60,1032440,173,7538.274,495.69452,ca08003e-fad4-4275-848f-6f0430002f3d.extra_data.json,Idp7XEd6un,16800,com.sec.android.app.shealth,6275069,32400000,ca08003e-fad4-4275-848f-6f0430002f3d,1617408000000,
6036,4092942,,0,2021-08-27 12:34:00.303,2021-08-25 04:00:00.965,60,1356680,113,4657.403,311.29926,143e3e1d-5033-471d-88a2-eb5a7a6f216c.extra_data.json,Idp7XEd6un,5200,com.sec.android.app.shealth,4087742,26100000,143e3e1d-5033-471d-88a2-eb5a7a6f216c,1629849600000,
3705,2469366,,0,2020-11-30 13:00:35.841,2020-11-29 05:00:00.598,60,60000,68,2948.4685,187.5292,7223c95d-c9a4-4ca7-9eb4-fcf72c1bf440.extra_data.json,Idp7XEd6un,2800,com.sec.android.app.shealth,2466566,35460000,7223c95d-c9a4-4ca7-9eb4-fcf72c1bf440,1606608000000,
5476,3639914,90,0,2021-09-27 12:45:51.088,2021-09-01 04:00:01.063,60,60000,66,4408.475,284.14978,4d96b1f2-7c5b-4c72-9b89-2e1b530a4d0d.extra_data.json,Idp7XEd6un,16800,com.sec.android.app.shealth,3623114,30960000,4d96b1f2-7c5b-4c72-9b89-2e1b530a4d0d,1630454400000,
4459,2951801,,0,2020-12-30 13:41:43.890,2020-12-29 05:00:00.952,60,60000,80,3613.8445,232.76678,16ce99f9-46a6-4db4-a1c3-a088e54ab3aa.extra_data.json,Idp7XEd6un,28400,com.sec.android.app.shealth,2923401,28380000,16ce99f9-46a6-4db4-a1c3-a088e54ab3aa,1609200000000,
2934,1954917,90,0,2022-01-10 13:34:10.429,2022-01-09 05:00:01.681,-1,60000,35,2286.0166,145.50941,c61f289c-61a3-45ca-8013-1c14889cae0c.extra_data.json,Idp7XEd6un,0,com.sec.android.app.shealth,1954917,32400000,c61f289c-61a3-45ca-8013-1c14889cae0c,1641686400000,
5423,3361118,,0,2020-11-14 14:34:18.443,2020-11-13 05:00:00.606,60,420000,91,4519.201,305.3002,d12e42b4-c2fe-431f-bdd2-a7d437c07418.extra_data.json,Idp7XEd6un,184334,com.sec.android.app.shealth,3176784,27000000,d12e42b4-c2fe-431f-bdd2-a7d437c07418,1605225600000,
3126,2067799,,0,2021-01-18 03:01:08.098,2021-01-17 05:00:00.444,60,60000,56,2516.3906,160.30731,97056e6d-9f90-4f40-8193-ba1e2c0251ec.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,2058999,30300000,97056e6d-9f90-4f40-8193-ba1e2c0251ec,1610841600000,
2905,1922737,,0,2020-12-18 13:12:31.132,2020-12-17 05:00:00.516,60,60000,53,2328.185,146.85698,c6fde591-832f-4d3f-bb6d-de9951d6fc71.extra_data.json,Idp7XEd6un,1200,com.sec.android.app.shealth,1921537,27000000,c6fde591-832f-4d3f-bb6d-de9951d6fc71,1608163200000,
8183,5961288,,871520,2021-05-05 22:02:14.502,2021-04-08 04:00:00.418,60,2006480,163,5975.001,469.74686,d381abb1-7cae-41e2-ab30-ff6fdbcd9ac3.extra_data.json,Idp7XEd6un,8800,com.sec.android.app.shealth,5080968,29640000,d381abb1-7cae-41e2-ab30-ff6fdbcd9ac3,1617840000000,
3266,2139880,90,0,2022-03-26 15:59:38.972,2022-03-01 05:00:00.735,-1,120000,38,2554.3142,165.16786,6f86c751-0586-46e5-a18c-ed9ffc412a78.extra_data.json,Idp7XEd6un,5600,com.sec.android.app.shealth,2134280,23520000,6f86c751-0586-46e5-a18c-ed9ffc412a78,1646092800000,
2118,1403361,90,0,2021-11-10 13:02:59.648,2021-11-09 05:00:01.087,-1,32016,25,1740.7827,115.633896,09791762-c215-45a4-ba1e-308c59d45588.extra_data.json,Idp7XEd6un,14000,com.sec.android.app.shealth,1389361,26580000,09791762-c215-45a4-ba1e-308c59d45588,1636416000000,
5042,3293539,90,0,2022-02-26 13:43:22.556,2022-02-25 05:00:01.219,-1,60000,60,3996.577,262.58145,f4b238b1-2e95-48a5-afeb-0bfa29efa12e.extra_data.json,Idp7XEd6un,94000,com.sec.android.app.shealth,3199539,28800000,f4b238b1-2e95-48a5-afeb-0bfa29efa12e,1645747200000,
3952,2621833,,0,2021-07-30 03:07:32.842,2021-07-29 04:00:00.983,60,60000,71,3145.658,206.78775,ade0dd1a-4330-4f76-a7af-37f89c4ea6aa.extra_data.json,Idp7XEd6un,21200,com.sec.android.app.shealth,2600633,30780000,ade0dd1a-4330-4f76-a7af-37f89c4ea6aa,1627516800000,
