com.samsung.shealth.tracker.pedometer_step_count,6211031,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
57030,4,0,98,2022-02-13 21:07:00.000,230002,,2022-02-13 21:15:07.135,2022-02-13 21:15:07.135,98,1.3333334,76.04,4.87,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:07:59.999,de2cc277-c2dc-dacf-3faf-712c5608db64,
34657,4,0,64,2022-02-13 22:32:00.000,,,2022-02-13 22:33:24.118,2022-02-13 22:33:24.118,64,1.4241706,49.3584,3.2028809,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:33:00.000,0ed74430-e1fa-4150-ae25-c9055d880e06,
4824,4,0,11,2022-02-14 14:53:00.000,230002,,2022-02-14 14:55:07.126,2022-02-14 14:55:07.126,11,1.9444444,9.38,0.48,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 14:53:59.999,41a998f6-420a-642e-7118-73ce445033f3,
12845,4,0,20,2022-02-14 17:41:00.000,,,2022-02-14 17:41:59.873,2022-02-14 17:41:29.308,20,1.1923876,15.316895,1.0023499,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 17:42:00.000,86731c76-260d-4363-8e26-03455af29a87,
9069,4,0,14,2022-02-13 21:57:00.000,,,2022-02-13 21:57:29.202,2022-02-13 21:57:00.159,14,1.1784374,10.687744,0.7017975,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 21:58:00.000,26229e46-f6df-48bb-929a-8176e8a69e23,
8179,4,0,13,2022-02-14 02:54:00.000,230002,,2022-02-14 02:55:02.114,2022-02-14 02:55:02.114,13,1.1944444,9.77,0.63,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 02:54:59.999,e5f4d194-9eb9-2279-df81-36c780f810e6,
28530,4,0,58,2022-02-13 22:22:00.000,230002,,2022-02-13 22:33:10.433,2022-02-13 22:22:27.229,58,1.6550993,47.22,2.83,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:22:59.999,2629f2b4-c59a-c254-1ff9-8d237ba4ee1d,
16593,4,0,31,2022-02-13 23:44:00.000,230002,,2022-02-13 23:46:37.352,2022-02-13 23:46:37.352,31,1.4722222,24.43,1.52,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 23:44:59.999,494ebad8-0c39-1ebf-033a-2f57cf1a5429,
53905,4,0,106,2022-02-13 21:48:00.000,230002,,2022-02-13 21:55:13.197,2022-02-13 21:55:13.197,106,1.5833334,85.35,5.24,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:48:59.999,84d66a9b-533c-168d-8331-7f2efc80bef7,
2787,4,0,7,2022-02-13 22:38:00.000,230002,,2022-02-13 22:44:01.741,2022-02-13 22:44:01.741,7,2.1666667,6.04,0.2,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:38:59.999,257d1dee-7c78-8ecb-f48d-66b6b2f3c596,
7120,4,0,11,2022-02-13 21:05:00.000,230002,,2022-02-13 21:15:07.117,2022-02-13 21:15:07.117,11,1.1388888,8.11,0.53,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:05:59.999,e5d7a9f9-0956-da40-653d-4c126474234b,
5282,4,0,10,2022-02-13 23:23:00.000,230002,,2022-02-13 23:28:01.334,2022-02-13 23:28:01.334,10,1.5277778,8.07,0.44,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 23:23:59.999,94a39cab-d997-58a4-f6f0-5dab94b2bb12,
12481,4,0,19,2022-02-15 17:51:00.000,,,2022-02-15 17:52:02.160,2022-02-15 17:52:02.160,19,1.144358,14.283691,0.9656372,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 17:52:00.000,a93d99be-1c32-4aa9-bff9-38ee0cddae1f,
25366,4,0,36,2022-02-14 23:38:00.000,,,2022-02-14 23:38:53.044,2022-02-14 23:38:19.238,36,1.0694761,27.128418,1.826294,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 23:39:00.000,80b58e7c-11cb-4e6e-a37a-b34630d49b10,
13603,4,0,23,2022-02-14 13:17:00.000,230002,,2022-02-14 13:18:01.333,2022-02-14 13:18:01.333,23,1.3055556,17.76,1.2,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 13:17:59.999,def485ac-2d3a-fd18-e5fe-54a486b161b8,
60000,4,0,97,2022-02-13 22:00:00.000,,,2022-02-13 22:07:43.379,2022-02-13 22:07:43.379,97,1.2587727,75.52637,4.778015,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:01:00.000,9ffefc6a-eb43-4352-970c-0aef3c1ff5a6,
7266,4,0,19,2022-02-14 13:21:00.000,230002,,2022-02-14 13:24:11.284,2022-02-14 13:24:11.284,19,2.25,16.35,0.81,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 13:21:59.999,3a31cf8b-4ae4-cbce-f4e6-8b67c5b58430,
9313,4,0,6,2022-02-14 23:52:00.000,,,2022-02-14 23:52:26.632,2022-02-14 23:52:26.632,6,0.4770038,4.442383,0.30978394,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 23:53:00.000,ab90e3ca-de8c-49a8-a000-d2d5fe7c022c,
14557,4,0,22,2022-02-15 23:50:00.000,230002,,2022-02-15 23:55:06.100,2022-02-15 23:55:06.087,25,1.3333334,19.41,1.2,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 23:50:59.999,300a68d0-ace6-6039-b055-30b5bd9d9b76,
6479,4,0,10,2022-02-16 00:05:00.000,230002,,2022-02-16 00:07:34.401,2022-02-16 00:07:34.401,10,1.1666666,7.56,0.51,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-16 00:05:59.999,f0d750a5-60c1-0606-a747-a7f32e03446c,
58764,4,0,108,2022-02-13 21:12:00.000,,,2022-02-13 21:12:59.749,2022-02-13 21:12:06.534,108,1.4647895,86.078125,5.2941437,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 21:13:00.000,431a6c2e-30d8-41ea-b54b-951391f113db,
5560,4,0,10,2022-02-14 16:54:00.000,230002,,2022-02-14 16:55:07.394,2022-02-14 16:55:07.394,12,1.8055556,10.04,0.55,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 16:54:59.999,9274ec68-d9e0-ff4b-3779-30071978e055,
6611,4,0,12,2022-02-15 13:11:00.000,230002,,2022-02-15 13:15:05.114,2022-02-15 13:15:05.114,12,1.4444444,9.55,0.54,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 13:11:59.999,0fd2d412-183a-39c3-de07-05b5380f3826,
60000,4,0,98,2022-02-13 22:16:00.000,230002,,2022-02-13 22:22:27.186,2022-02-13 22:22:27.185,98,1.2298334,73.79,4.89,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:16:59.999,c8a6e476-c084-fde8-2ef5-e6518e653cc6,
688,4,0,0,2022-02-14 23:47:00.000,230002,,2022-02-14 23:55:13.130,2022-02-14 23:55:13.129,2,2.5,1.72,0.1,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 23:47:59.999,29d0b08e-4e12-e34c-c0d9-78581ea139e3,
5354,4,0,7,2022-02-15 13:00:00.000,,,2022-02-15 13:00:45.677,2022-02-15 13:00:44.832,7,0.9606024,5.1435547,0.3637085,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 13:01:00.000,b962dcba-ec34-4321-bdd9-9dbd4c9f4daf,
13735,4,0,23,2022-02-13 22:07:00.000,230002,,2022-02-13 22:15:05.112,2022-02-13 22:07:03.219,23,1.3017334,17.88,1.14,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:07:59.999,611b7d1d-ec66-3fcd-499a-70d802184a32,
22180,4,0,36,2022-02-13 19:21:00.000,,,2022-02-13 19:22:14.868,2022-02-13 19:22:14.868,36,1.268203,28.128914,1.781476,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 19:22:00.000,6791d7db-8c28-423e-a21d-65441f941bd7,
16461,4,0,25,2022-02-14 13:23:00.000,230002,,2022-02-14 13:24:11.301,2022-02-14 13:24:11.301,25,1.1111112,18.29,1.35,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 13:23:59.999,0a6d8953-513d-3817-c75f-73c6e49e718a,
48218,4,0,77,2022-02-13 21:37:00.000,,,2022-02-13 21:39:03.170,2022-02-13 21:37:13.956,77,1.2277724,59.201904,3.8380966,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 21:38:00.000,47b0a1cb-1c22-4134-b5da-17371496ffb7,
22185,4,0,40,2022-02-15 13:20:00.000,230002,,2022-02-15 13:21:21.342,2022-02-15 13:21:21.339,40,1.4166666,31.43,2.02,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 13:20:59.999,2b74c4d8-e056-dbc3-0f0a-ec145aed51f4,
8509,4,0,11,2022-02-15 13:47:00.000,230002,,2022-02-15 13:50:00.415,2022-02-15 13:50:00.415,11,0.9166667,7.8,0.6,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 13:47:59.999,6653a9f2-c6ed-e03c-f488-2689d14dcb1c,
59462,4,0,99,2022-02-13 22:17:00.000,230002,,2022-02-13 22:22:27.194,2022-02-13 22:22:27.194,99,1.2777778,75.98,4.91,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:17:59.999,73dfefdd-a686-0820-9392-71952ba1f7da,
3456,4,0,5,2022-02-15 17:07:00.000,,,2022-02-15 17:07:02.724,2022-02-15 17:07:01.616,5,1.1199319,3.8710938,0.24838257,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 17:08:00.000,036132a1-25c4-4c72-b7c4-f1278e4fcb86,
8596,4,0,11,2022-02-13 22:39:00.000,,,2022-02-13 22:40:01.019,2022-02-13 22:40:01.019,11,0.9391012,8.072754,0.5723572,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:40:00.000,4b88f40b-c54a-46f9-be8a-e56ed433d347,
12765,4,0,27,2022-02-13 22:42:00.000,230002,,2022-02-13 22:44:01.756,2022-02-13 22:44:01.755,27,1.6944444,21.63,1.42,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:42:59.999,d80c33a2-7c32-a9a5-e6eb-f897549c7468,
13858,4,0,21,2022-02-14 16:54:00.000,,,2022-02-14 16:54:59.745,2022-02-14 16:54:49.308,21,1.1547487,16.00293,1.0541382,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 16:55:00.000,3581c3f1-90a5-4226-955e-f3d00ef26ad1,
6235,4,0,7,2022-02-15 13:57:00.000,,,2022-02-15 13:58:29.697,2022-02-15 13:58:29.697,7,0.86376554,5.3862305,0.3494568,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 13:58:00.000,e0e9f72e-9de3-4095-9d9c-66023ac0012e,
17258,4,0,31,2022-02-14 15:22:00.000,230002,,2022-02-14 15:23:13.362,2022-02-14 15:23:13.362,31,1.3888888,23.97,1.49,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 15:22:59.999,f04bbbd4-5cf8-254c-84ef-32bd232b7d75,
10691,4,0,20,2022-02-15 23:34:00.000,230002,,2022-02-15 23:35:01.460,2022-02-15 23:34:08.155,20,1.5180719,16.23,0.99,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 23:34:59.999,b8e59693-51d3-8d30-c7c4-999d00e95074,
8097,4,0,18,2022-02-13 21:34:00.000,230002,,2022-02-13 21:35:05.142,2022-02-13 21:35:05.142,18,1.8611112,15.07,0.85,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:34:59.999,6b0d73d7-54f4-ea21-1ebb-61f66e9ef01b,
5687,4,0,9,2022-02-15 15:39:00.000,,,2022-02-15 15:39:34.503,2022-02-15 15:39:33.066,9,1.2029032,6.8413086,0.45355225,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 15:40:00.000,efc6f53d-6fc8-4c53-8250-600eff2423f9,
22215,4,0,32,2022-02-13 21:56:00.000,230002,,2022-02-13 22:07:01.802,2022-02-13 22:07:01.802,32,1.0555556,23.45,1.57,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:56:59.999,1f981766-9399-29e0-6f5e-8942f662c9b1,
7384,4,0,9,2022-02-13 19:10:00.000,,,2022-02-13 19:11:28.359,2022-02-13 19:11:28.359,9,0.8943821,6.60466,0.46829748,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 19:11:00.000,1f6ba2d2-58ea-44e8-b074-c1f2c64bc8e8,
52843,4,0,90,2022-02-13 21:30:00.000,230002,,2022-02-13 21:32:16.424,2022-02-13 21:30:46.237,90,1.3023343,68.82,4.5,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:30:59.999,d0dd6026-01ac-d8e0-ea87-1344c3dd86d4,
58865,4,0,101,2022-02-14 23:36:00.000,,,2022-02-14 23:38:19.126,2022-02-14 23:38:19.126,101,1.3410971,78.94385,4.9794617,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 23:37:00.000,cf482d5f-088d-42f7-b2a3-64b35f024dba,
7881,4,0,11,2022-02-13 20:41:00.000,230002,,2022-02-13 20:47:37.283,2022-02-13 20:47:37.283,11,1.0277778,8.1,0.56,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 20:41:59.999,b5de812a-7753-b47e-26b5-fca4a80f91f9,
58421,4,0,97,2022-02-13 21:24:00.000,230002,,2022-02-13 21:30:46.198,2022-02-13 21:30:46.197,97,1.2777778,74.65,4.83,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:24:59.999,95fc74cc-c91a-242e-926e-081fe6814a89,
11630,4,0,21,2022-02-13 20:36:00.000,230002,,2022-02-13 20:41:13.295,2022-02-13 20:41:13.295,21,1.4444444,16.8,1.04,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 20:36:59.999,0da0b237-f2a7-b385-32e4-b4dd779bb623,
55844,4,0,99,2022-02-13 21:06:00.000,,,2022-02-13 21:06:59.670,2022-02-13 21:06:00.561,99,1.3993487,78.1463,4.8666267,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 21:07:00.000,76903249-af13-4678-a1ed-86826362362f,
54057,4,0,90,2022-02-13 22:06:00.000,,,2022-02-13 22:07:43.830,2022-02-13 22:07:43.830,90,1.290749,69.77515,4.45282,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:07:00.000,d82d146f-e47f-4b7e-b227-50afe0a1793f,
5937,4,0,14,2022-02-15 02:26:00.000,230002,,2022-02-15 02:30:48.272,2022-02-15 02:30:48.271,14,2.0277777,12.04,0.64,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 02:26:59.999,c8eb9364-0864-604c-1a95-d44880d362a7,
17217,4,0,25,2022-02-16 01:13:00.000,,,2022-02-16 01:13:54.875,2022-02-16 01:13:08.625,25,1.0894728,18.757812,1.2732849,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-16 01:14:00.000,f32a67c3-497f-49f3-a37f-1edfdaf8e73f,
3758,4,0,6,2022-02-14 23:54:00.000,,,2022-02-14 23:54:32.840,2022-02-14 23:54:32.840,6,1.1871635,4.461426,0.30807495,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 23:55:00.000,f3603228-8195-4b8b-9236-d353433ec890,
17464,4,0,32,2022-02-14 23:58:00.000,230002,,2022-02-15 00:05:48.039,2022-02-15 00:05:48.039,32,1.25,21.83,2.05,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 23:58:59.999,2d133dbb-735c-5dc5-a106-ac1e7cadb391,
6945,4,0,12,2022-02-14 19:05:00.000,230002,,2022-02-14 19:05:57.313,2022-02-14 19:05:57.312,12,1.3333334,9.26,0.61,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 19:05:59.999,c0688907-aaa4-7059-20ff-a4c73e195d68,
21350,4,0,37,2022-02-15 17:48:00.000,230002,,2022-02-15 17:48:45.292,2022-02-15 17:48:45.292,37,1.3611112,29.06,1.81,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 17:48:59.999,b8e9573c-f838-f394-b003-e86ac8dcbf3b,
58904,4,0,97,2022-02-13 22:25:00.000,230002,,2022-02-13 22:33:10.518,2022-02-13 22:33:10.517,97,1.25,73.63,4.84,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:25:59.999,0031564c-6657-57dd-8ec1-a326ed209bea,
36361,4,0,81,2022-02-14 17:42:00.000,230002,,2022-02-14 17:43:39.305,2022-02-14 17:42:18.308,74,1.5959324,58.03,3.62,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 17:42:59.999,acb984a7-0aa7-97fb-ded5-c665e00662e7,
8478,4,0,14,2022-02-13 23:24:00.000,,,2022-02-13 23:25:08.917,2022-02-13 23:24:04.836,14,1.3050219,11.064941,0.6890869,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 23:25:00.000,45fc7dc4-9082-45b0-b717-eb9b51de93c9,
54943,4,0,101,2022-02-13 22:02:00.000,,,2022-02-13 22:07:43.531,2022-02-13 22:07:43.531,101,1.4430293,79.285645,4.974167,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:03:00.000,4db63289-b3b9-4029-9c01-a5037deda803,
22957,4,0,53,2022-02-13 22:29:00.000,230002,,2022-02-13 22:33:10.604,2022-02-13 22:33:10.599,50,1.3333334,30.61,2.27,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:29:59.999,9cf42a48-0466-f0a4-ee22-0b3c32b3b741,
49751,4,0,81,2022-02-13 22:00:00.000,230002,,2022-02-13 22:07:01.825,2022-02-13 22:07:01.825,81,1.25,62.19,4.03,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:00:59.999,18f6ab82-640c-ab8b-5bd4-c7b0a108b611,
14102,4,0,24,2022-02-14 17:46:00.000,,,2022-02-14 17:46:52.736,2022-02-14 17:46:52.736,24,1.3004014,18.338379,1.2048035,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 17:47:00.000,941d15a3-9fde-48ea-bed1-bb88e97ecea5,
55026,4,0,94,2022-02-13 22:48:00.000,,,2022-02-13 22:50:20.254,2022-02-13 22:48:04.654,94,1.3299283,73.180664,4.6459045,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:49:00.000,e3a09bd6-cecc-41ce-8d69-90c613e321cf,
6822,4,0,14,2022-02-14 13:22:00.000,230002,,2022-02-14 13:24:11.297,2022-02-14 13:24:11.297,14,1.6944444,11.56,0.68,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 13:22:59.999,b4b1fd0c-2327-91f7-efca-b9cd6116cbb9,
2706,4,0,5,2022-02-15 22:44:00.000,,,2022-02-15 22:44:03.088,2022-02-15 22:44:00.109,5,1.4745402,3.9902344,0.24502563,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 22:45:00.000,63297709-6347-4e3e-a9df-8555c78881eb,
8280,4,0,14,2022-02-15 01:20:00.000,230002,,2022-02-15 01:35:18.116,2022-02-15 01:35:18.116,14,1.3055556,10.81,0.67,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 01:20:59.999,8ffc8c83-785f-6195-10da-3be78ddc5404,
3333,4,0,5,2022-02-15 14:03:00.000,,,2022-02-15 14:03:02.862,2022-02-15 14:03:02.832,5,1.1499876,3.8330078,0.24987793,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 14:04:00.000,04737a57-40eb-49a9-b4c8-b9fcf9e576b3,
8970,4,0,6,2022-02-13 22:11:00.000,,,2022-02-13 22:11:13.392,2022-02-13 22:11:13.392,6,0.4926439,4.4194336,0.3109436,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:12:00.000,77a97d6c-dd78-4e1f-ae73-9e98a10dc1da,
37921,4,0,51,2022-02-13 20:31:00.000,,,2022-02-13 20:31:58.109,2022-02-13 20:31:58.109,51,1.0066192,38.172913,2.5997849,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 20:32:00.000,d7766fee-909b-49b3-9930-e1b77fffc4aa,
6656,4,0,8,2022-02-15 13:16:00.000,,,2022-02-15 13:16:52.385,2022-02-15 13:16:52.385,8,0.885144,5.89209,0.4145813,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-15 13:17:00.000,55c623f1-ff22-44d5-8f3c-8a9756595b88,
10345,4,0,15,2022-02-15 15:27:00.000,230002,,2022-02-15 15:28:59.201,2022-02-15 15:28:59.201,15,1.0555556,10.92,0.87,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 15:27:59.999,78278d7a-71e9-8e43-52b7-a4544b44fa50,
15648,4,0,22,2022-02-14 23:28:00.000,,,2022-02-14 23:28:19.197,2022-02-14 23:28:05.850,22,1.0543101,16.498047,1.1194458,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 23:29:00.000,f51cca8a-a376-4394-856b-c5274df31786,
12517,4,0,19,2022-02-13 20:44:00.000,,,2022-02-13 20:45:19.369,2022-02-13 20:45:19.369,19,1.1339288,14.193787,0.97112083,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 20:45:00.000,e381651d-4dd2-421f-98ee-6f4195fce76d,
5279,4,2,10,2022-02-13 18:50:00.000,230002,,2022-02-13 18:52:55.326,2022-02-13 18:52:55.326,12,1.9166666,10.12,0.73,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 18:50:59.999,7ba3df68-b500-a1b4-fee0-4ee7199a0c02,
11536,4,0,19,2022-02-15 02:22:00.000,230002,,2022-02-15 02:24:55.328,2022-02-15 02:24:55.328,19,1.2222222,14.1,0.97,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 02:22:59.999,0fba8960-2bc5-b0e3-226c-9d9761bbf6bb,
12537,4,0,19,2022-02-15 15:28:00.000,230002,,2022-02-15 15:28:59.874,2022-02-15 15:28:59.220,19,1.1166946,14.0,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 15:28:59.999,38754867-e395-bbf2-af8e-d32364c8f361,
18534,4,0,29,2022-02-14 18:52:00.000,230002,,2022-02-14 18:53:02.296,2022-02-14 18:52:35.837,29,1.1961397,22.17,1.37,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 18:52:59.999,62f6926a-7247-5ee8-ba97-d6a27b338b49,
29220,4,0,52,2022-02-14 23:38:00.000,230002,,2022-02-14 23:39:58.223,2022-02-14 23:38:24.329,52,1.4004039,40.92,2.59,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 23:38:59.999,16d9878b-c33c-9466-fcf7-3c8381977c97,
11820,4,0,22,2022-02-15 02:17:00.000,230002,,2022-02-15 02:24:55.311,2022-02-15 02:24:55.310,22,1.5,17.73,1.03,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 02:17:59.999,15567cb8-6701-644d-500e-ac44cac50251,
47746,4,0,69,2022-02-14 17:42:00.000,,,2022-02-14 17:44:32.624,2022-02-14 17:42:00.627,69,1.1097739,52.98828,3.4485168,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-14 17:43:00.000,d2b048e6-ac3c-4543-8b7a-224d55946ce8,
60000,4,0,57,2022-02-13 22:15:00.000,,,2022-02-13 22:15:59.385,2022-02-13 22:15:00.272,57,0.7265055,43.590332,2.851654,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:16:00.000,29d94c00-6979-48eb-99e1-c7c7dc042030,
8945,4,0,13,2022-02-13 21:56:00.000,,,2022-02-13 21:56:59.538,2022-02-13 21:56:55.022,13,1.0865089,9.719238,0.6634979,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 21:57:00.000,17fc5a48-45e6-4aa9-b547-709478408449,
9411,4,0,20,2022-02-14 14:19:00.000,230002,,2022-02-14 14:29:49.285,2022-02-14 14:29:49.284,20,1.75,16.47,0.94,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-14 14:19:59.999,3498dce5-7f29-fc09-e4a9-969e6aab6553,
35008,4,0,60,2022-02-13 21:32:00.000,230002,,2022-02-13 21:35:05.124,2022-02-13 21:32:16.465,60,1.332827,46.66,2.97,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 21:32:59.999,44c37d82-98e2-14ba-f186-fa17d0ec8646,
59193,4,0,100,2022-02-13 22:23:00.000,230002,,2022-02-13 22:33:10.483,2022-02-13 22:33:10.482,100,1.3055556,77.28,4.97,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-13 22:23:59.999,40f1ff37-51fb-ec67-1bee-6b0926747d9f,
58895,4,0,96,2022-02-13 22:16:00.000,,,2022-02-13 22:16:59.922,2022-02-13 22:16:04.497,96,1.2585989,74.12622,4.7713623,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:17:00.000,bf33c8dc-664c-4355-bfc8-6573b756084a,
60000,4,0,97,2022-02-13 22:03:00.000,,,2022-02-13 22:07:43.605,2022-02-13 22:07:43.605,97,1.2528565,75.17139,4.7950897,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:04:00.000,afda9c5a-8e97-44a5-bcb4-d8666f1c838a,
4603,4,0,8,2022-02-15 15:40:00.000,230002,,2022-02-15 15:55:09.124,2022-02-15 15:55:09.124,8,1.3055556,6.01,0.51,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-15 15:40:59.999,6ca31fff-5041-ccce-79b5-0b3a07dbe54e,
20023,4,0,26,2022-02-13 20:42:00.000,,,2022-02-13 20:43:59.277,2022-02-13 20:43:59.277,26,0.9836912,19.696533,1.3147926,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 20:43:00.000,2a9f9d64-4709-4a9f-9ba3-84c292b75a94,
12440,4,0,20,2022-02-13 22:13:00.000,,,2022-02-13 22:15:00.139,2022-02-13 22:15:00.139,20,1.2440747,15.477295,0.9938965,UTC-0500,Idp7XEd6un,com.sec.android.app.shealth,2022-02-13 22:14:00.000,cb79f802-0c5b-498c-a11f-a39fe10d098f,
