com.samsung.shealth.exercise,6211031,11
live_data_internal,mission_value,subset_data,total_calorie,completion_status,pace_info_id,pace_live_data,sensing_status,source_type,mission_type,tracking_status,program_id,reward_status,heart_rate_sample_count,mission_extra_value,program_schedule_id,heart_rate_deviceuuid,location_data_internal,additional_internal,com.samsung.health.exercise.duration,com.samsung.health.exercise.additional,com.samsung.health.exercise.mean_caloricburn_rate,com.samsung.health.exercise.location_data,com.samsung.health.exercise.start_time,com.samsung.health.exercise.exercise_type,com.samsung.health.exercise.custom,com.samsung.health.exercise.max_altitude,com.samsung.health.exercise.incline_distance,com.samsung.health.exercise.mean_heart_rate,com.samsung.health.exercise.count_type,com.samsung.health.exercise.mean_rpm,com.samsung.health.exercise.min_altitude,com.samsung.health.exercise.max_heart_rate,com.samsung.health.exercise.update_time,com.samsung.health.exercise.create_time,com.samsung.health.exercise.max_power,com.samsung.health.exercise.max_speed,com.samsung.health.exercise.mean_cadence,com.samsung.health.exercise.min_heart_rate,com.samsung.health.exercise.count,com.samsung.health.exercise.distance,com.samsung.health.exercise.max_caloricburn_rate,com.samsung.health.exercise.calorie,com.samsung.health.exercise.max_cadence,com.samsung.health.exercise.decline_distance,com.samsung.health.exercise.vo2_max,com.samsung.health.exercise.time_offset,com.samsung.health.exercise.deviceuuid,com.samsung.health.exercise.max_rpm,com.samsung.health.exercise.comment,com.samsung.health.exercise.live_data,com.samsung.health.exercise.mean_power,com.samsung.health.exercise.mean_speed,com.samsung.health.exercise.pkg_name,com.samsung.health.exercise.altitude_gain,com.samsung.health.exercise.altitude_loss,com.samsung.health.exercise.exercise_custom_type,com.samsung.health.exercise.end_time,com.samsung.health.exercise.datauuid,com.samsung.health.exercise.sweat_loss
,0,,85.0,0,,,,4,0,,,0,,0.0,,,,,1242340,,,,2021-04-07 21:56:20.680,1001,,,,,30001,,,,2021-04-07 22:18:04.276,2021-04-07 22:18:04.276,,1.8888888,,,1487,1192.8209,,85.0,,,,UTC-0400,j9zBUHWfhn,,,d5d281ef-83f3-4fcf-93cc-89be5e3fe161.com.samsung.health.exercise.live_data.json,,1.5157533,com.sec.android.app.shealth,,,,2021-04-07 22:17:03.020,d5d281ef-83f3-4fcf-93cc-89be5e3fe161,,
8c841491-e824-5c4f-8517-dacc147d811e.live_data_internal.json,0,,87.0,0,,,,4,0,,,0,67,0.0,,,,,852100,,,,2021-12-30 20:12:08.320,1001,,,,92.0,30001,,,107.0,2021-12-30 20:27:51.458,2021-12-30 20:27:51.458,,1.3888888,,75.0,903,679.26,,87.0,,,,UTC-0500,j9zBUHWfhn,,,8c841491-e824-5c4f-8517-dacc147d811e.com.samsung.health.exercise.live_data.json,,1.2336562,com.sec.android.app.shealth,,,,2021-12-30 20:26:20.420,8c841491-e824-5c4f-8517-dacc147d811e,,
,0,,78.0,0,,,,4,0,,,0,,0.0,,,,,1075020,,,7c1b7195-90d2-de15-6df9-cc8450dac30a.com.samsung.health.exercise.location_data.json,2021-02-28 20:11:40.200,0,,,,,,,,,2021-02-28 20:30:37.318,2021-02-28 20:30:37.318,,,,,,,,78.0,,,,UTC-0500,j9zBUHWfhn,,,7c1b7195-90d2-de15-6df9-cc8450dac30a.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2021-02-28 20:29:35.220,7c1b7195-90d2-de15-6df9-cc8450dac30a,,
,0,,103.0,0,,,,4,0,,,0,,0.0,,,,,1440480,,,,2021-04-10 13:18:25.320,1001,,,,,30001,,,,2021-04-10 13:43:30.812,2021-04-10 13:43:30.812,,6.9444447,,,1560,1295.31,,103.0,,,,UTC-0400,j9zBUHWfhn,,,4f856214-ff0f-5381-d675-e694c73847ef.com.samsung.health.exercise.live_data.json,,1.7185544,com.sec.android.app.shealth,,,,2021-04-10 13:42:25.800,4f856214-ff0f-5381-d675-e694c73847ef,,
,0,,115.0,0,,,,4,0,,,0,,0.0,,,,,1424860,,,,2021-03-30 22:33:17.540,1001,,,,,30001,,,,2021-03-30 22:58:05.343,2021-03-30 22:58:05.343,,1.8888888,,,2093,1664.2212,,115.0,,,,UTC-0400,j9zBUHWfhn,,,d314d72e-96c8-067e-1cc9-b9063fea7cfd.com.samsung.health.exercise.live_data.json,,1.487555,com.sec.android.app.shealth,,,,2021-03-30 22:57:02.400,d314d72e-96c8-067e-1cc9-b9063fea7cfd,,
,0,,64.0,0,,,,4,0,,,0,,0.0,,,,,813120,,,,2021-06-14 20:07:18.140,1001,,,,,30001,,,,2021-06-14 20:21:55.751,2021-06-14 20:21:55.751,,1.6480672,,,1251,1006.8861,,64.0,,,,UTC-0400,j9zBUHWfhn,,,387daaec-b06b-1d00-75f3-d1deb87a5ef9.com.samsung.health.exercise.live_data.json,,1.5289421,com.sec.android.app.shealth,,,,2021-06-14 20:20:51.260,387daaec-b06b-1d00-75f3-d1deb87a5ef9,,
,0,,67.0,0,,,,4,0,,,0,,0.0,,,,,1040220,,,877a48e4-741c-d330-186a-fe4a2bd06a04.com.samsung.health.exercise.location_data.json,2020-12-01 00:25:13.880,1001,,,,,30001,,,,2020-12-01 00:43:36.511,2020-12-01 00:43:36.511,,2.0833333,,,1407,1167.171,,67.0,,,,UTC-0500,j9zBUHWfhn,,,877a48e4-741c-d330-186a-fe4a2bd06a04.com.samsung.health.exercise.live_data.json,,1.7262647,com.sec.android.app.shealth,,,,2020-12-01 00:42:34.100,877a48e4-741c-d330-186a-fe4a2bd06a04,,
0403c5ec-a865-a155-3a9b-0b411a806db0.live_data_internal.json,0,,128.0,0,,,,4,0,,,0,95,0.0,,,,,1164980,,,,2022-03-06 03:33:16.640,1001,,,,91.0,30001,,,101.0,2022-03-06 03:54:22.969,2022-03-06 03:54:22.969,,1.6666666,,72.0,1740,1329.55,,128.0,,,,UTC+0700,j9zBUHWfhn,,,0403c5ec-a865-a155-3a9b-0b411a806db0.com.samsung.health.exercise.live_data.json,,1.396276,com.sec.android.app.shealth,,,,2022-03-06 03:52:41.620,0403c5ec-a865-a155-3a9b-0b411a806db0,,
,0,,83.0,0,,,,4,0,,,0,,0.0,,,,,1137280,,,,2021-11-05 21:34:33.860,1001,,,,,30001,,,,2021-11-05 21:54:32.359,2021-11-05 21:54:32.359,,1.6944444,,,1391,1095.12,,83.0,,,,UTC-0400,j9zBUHWfhn,,,b905d716-3c8e-2655-c4e7-269acc90b906.com.samsung.health.exercise.live_data.json,,1.448855,com.sec.android.app.shealth,,,,2021-11-05 21:53:31.140,b905d716-3c8e-2655-c4e7-269acc90b906,,
,0,,117.0,0,,,,4,0,,,0,,0.0,,,,,1437380,,,,2021-06-10 22:41:33.220,1001,,,,,30001,,,,2021-06-10 23:06:33.335,2021-06-10 23:06:33.335,,2.9657423,,,1990,1695.5007,,117.0,,,,UTC-0400,j9zBUHWfhn,,,27eaa102-ae9d-9ce9-9ff2-dd0fecbfad9e.com.samsung.health.exercise.live_data.json,,1.7308915,com.sec.android.app.shealth,,,,2021-06-10 23:05:30.600,27eaa102-ae9d-9ce9-9ff2-dd0fecbfad9e,,
,0,,113.0,0,,,,4,0,,,0,,0.0,,,,,1167200,,,,2021-05-05 21:41:38.280,1001,,,,,30001,,,,2021-05-05 22:02:09.115,2021-05-05 22:02:09.115,,2.7908032,,,1820,1525.6602,,113.0,,,,UTC-0400,j9zBUHWfhn,,,b6748aae-04bf-7e3c-fcef-e45a8c0298fa.com.samsung.health.exercise.live_data.json,,1.6770431,com.sec.android.app.shealth,,,,2021-05-05 22:01:05.480,b6748aae-04bf-7e3c-fcef-e45a8c0298fa,,
,0,,67.0,0,,,,4,0,,,0,,0.0,,,,,860040,,,,2021-05-29 22:51:20.860,0,,,,,,,,,2021-05-29 23:06:44.241,2021-05-29 23:06:44.241,,,,,,,,67.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-05-29 23:05:40.900,637e1cc6-cae4-ed84-e767-f6889ec77e27,,
,0,,52.0,0,,,,4,0,,,0,,0.0,,,,,846040,,,708d7b0b-e8c6-f10f-f312-4aedb76c946a.com.samsung.health.exercise.location_data.json,2020-12-28 20:06:39.820,1001,,,,,30001,,,,2020-12-28 20:21:50.386,2020-12-28 20:21:50.386,,1.8333334,,,1166,916.91547,,52.0,,,,UTC-0500,j9zBUHWfhn,,,708d7b0b-e8c6-f10f-f312-4aedb76c946a.com.samsung.health.exercise.live_data.json,,1.4752754,com.sec.android.app.shealth,,,,2020-12-28 20:20:45.860,708d7b0b-e8c6-f10f-f312-4aedb76c946a,,
,0,,108.0,0,,,,4,0,,,0,,0.0,,,,,1318980,,,,2021-10-12 07:36:05.860,1001,,,,,30001,,,,2021-10-12 07:59:12.363,2021-10-12 07:59:12.363,,1.7777778,,,2085,1595.0673,,108.0,,,,UTC+0200,j9zBUHWfhn,,,62e75837-a64e-2008-054e-2d257f9344f3.com.samsung.health.exercise.live_data.json,,1.3823662,com.sec.android.app.shealth,,,,2021-10-12 07:58:04.840,62e75837-a64e-2008-054e-2d257f9344f3,,
,0,,196.82,0,,,,4,0,,,0,,0.0,,,,,741280,,,,2021-06-23 22:51:25.036,11007,,,,,,,,,2021-06-23 23:06:05.205,2021-06-23 23:06:05.205,,,,,,,,196.82,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-06-23 23:03:46.316,c3219e28-360a-56e6-b073-7c379a269617,,
,0,,136.0,0,,,,4,0,,,0,,0.0,,,,,1599940,,,,2021-06-17 22:22:47.080,1001,,,,,30001,,,,2021-06-17 22:50:29.364,2021-06-17 22:50:29.364,,2.5277777,,,2457,1943.05,,136.0,,,,UTC-0400,j9zBUHWfhn,,,58551454-0c45-9827-3ed2-f735aff68563.com.samsung.health.exercise.live_data.json,,1.4695098,com.sec.android.app.shealth,,,,2021-06-17 22:49:27.020,58551454-0c45-9827-3ed2-f735aff68563,,
,0,,81.0,0,,,,4,0,,,0,,0.0,,,,,632520,,,,2021-05-30 20:23:54.840,0,,,,,,,,,2021-05-30 20:35:30.090,2021-05-30 20:35:30.090,,,,,,,,81.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-05-30 20:34:27.360,1159d131-7b70-580e-b401-e76f81a76ea3,,
8e95ffa7-7a06-b7a4-3cd5-66a5a22de8ea.live_data_internal.json,0,,112.0,0,,,,4,0,,,0,85,0.0,,,,,1044740,,,,2022-03-14 04:13:08.820,1001,,,,95.0,30001,,,105.0,2022-03-14 04:32:10.256,2022-03-14 04:32:10.256,,1.9722222,,86.0,1239,974.64,,112.0,,,,UTC+0700,j9zBUHWfhn,,,8e95ffa7-7a06-b7a4-3cd5-66a5a22de8ea.com.samsung.health.exercise.live_data.json,,1.4885105,com.sec.android.app.shealth,,,,2022-03-14 04:30:33.560,8e95ffa7-7a06-b7a4-3cd5-66a5a22de8ea,,
,0,,102.0,0,,,,4,0,,,0,,0.0,,,,,1366780,,,f06c0d8f-a30d-68e7-ba53-e86978b273e2.com.samsung.health.exercise.location_data.json,2020-11-05 17:40:01.100,1001,,,,,30001,,,,2020-11-05 18:03:49.208,2020-11-05 18:03:49.208,,1.5833334,,,2149,1683.0483,,102.0,,,,UTC-0500,j9zBUHWfhn,,,f06c0d8f-a30d-68e7-ba53-e86978b273e2.com.samsung.health.exercise.live_data.json,,1.3908843,com.sec.android.app.shealth,,,,2020-11-05 18:02:47.880,f06c0d8f-a30d-68e7-ba53-e86978b273e2,,
91d46bd0-2849-99f7-4444-18122477fa48.live_data_internal.json,0,,84.0,0,,,,4,0,,,0,26,0.0,,,,,889380,,,,2022-01-29 19:38:06.960,0,,,,92.0,,,,99.0,2022-01-29 19:54:02.908,2022-01-29 19:54:02.908,,,,85.0,,,,84.0,,,,UTC-0500,j9zBUHWfhn,,,91d46bd0-2849-99f7-4444-18122477fa48.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2022-01-29 19:52:56.340,91d46bd0-2849-99f7-4444-18122477fa48,,
,0,,74.0,0,,,,4,0,,,0,,0.0,,,,,865820,,,,2021-04-21 21:46:07.960,1001,,,,,30001,,,,2021-04-21 22:01:38.299,2021-04-21 22:01:38.299,,1.7777778,,,1509,1193.61,,74.0,,,,UTC-0400,j9zBUHWfhn,,,3a86c85f-9292-d7a5-93a1-123c891fcaff.com.samsung.health.exercise.live_data.json,,1.4450076,com.sec.android.app.shealth,,,,2021-04-21 22:00:33.780,3a86c85f-9292-d7a5-93a1-123c891fcaff,,
6b9f772c-7c6d-4c83-7175-243f23adc54c.live_data_internal.json,0,,111.0,0,,,,4,0,,,0,92,0.0,,,,,1131780,,,,2022-03-05 01:38:50.800,1001,,,,88.0,30001,,,105.0,2022-03-05 01:59:26.422,2022-03-05 01:59:26.422,,1.5704377,,70.0,1338,1045.98,,111.0,,,,UTC+0700,j9zBUHWfhn,,,6b9f772c-7c6d-4c83-7175-243f23adc54c.com.samsung.health.exercise.live_data.json,,1.3562027,com.sec.android.app.shealth,,,,2022-03-05 01:57:42.580,6b9f772c-7c6d-4c83-7175-243f23adc54c,,
,0,,72.0,0,,,,4,0,,,0,,0.0,,,,,862040,,,4fb45aa5-57ba-6338-fe50-60fc104876f4.com.samsung.health.exercise.location_data.json,2020-10-27 21:46:01.140,0,,,,,,,,,2020-10-27 22:01:26.444,2020-10-27 22:01:26.444,,,,,,,,72.0,,,,UTC-0400,j9zBUHWfhn,,,4fb45aa5-57ba-6338-fe50-60fc104876f4.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-10-27 22:00:23.180,4fb45aa5-57ba-6338-fe50-60fc104876f4,,
,0,,78.0,0,,,,4,0,,,0,,0.0,,,,,803400,,,,2021-09-19 01:54:21.380,0,,,,,,,,,2021-09-19 02:08:47.284,2021-09-19 02:08:47.284,,,,,,,,78.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-09-19 02:07:44.780,735b6eb4-92df-aa64-deef-b9f30aed87d3,,
,0,,95.0,0,,,,4,0,,,0,,0.0,,,,,1107540,,,,2021-10-05 22:59:48.140,0,,,,,,,,,2021-10-05 23:19:18.097,2021-10-05 23:19:18.097,,,,,,,,95.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-10-05 23:18:15.680,2745c301-21f3-95fb-3ac0-6996c9f34b15,,
,0,,77.0,0,,,,4,0,,,0,,0.0,,,,,851640,,,,2021-06-18 22:19:45.420,0,,,,,,,,,2021-06-18 22:34:58.268,2021-06-18 22:34:58.268,,,,,,,,77.0,,,,UTC-0400,j9zBUHWfhn,,,,,,com.sec.android.app.shealth,,,,2021-06-18 22:33:57.060,54dc31b2-ab8a-551d-f890-4dc22a509217,,
944cb0be-5d24-be7f-47b1-037d03b8d499.live_data_internal.json,0,,59.0,0,,,,4,0,,,0,41,0.0,,,,,606400,,,,2022-03-13 12:37:07.080,1001,,,,78.0,30001,,,88.0,2022-03-13 12:48:46.939,2022-03-13 12:48:46.939,,1.4457136,,74.0,740,573.35,,59.0,,,,UTC+0700,j9zBUHWfhn,,,944cb0be-5d24-be7f-47b1-037d03b8d499.com.samsung.health.exercise.live_data.json,,1.3142377,com.sec.android.app.shealth,,,,2022-03-13 12:47:13.480,944cb0be-5d24-be7f-47b1-037d03b8d499,,
,0,,383.0,0,,,,4,0,,,0,,0.0,,,,,4541420,,,433322f0-b3f5-bd87-8198-b4c75c5b2790.com.samsung.health.exercise.location_data.json,2021-01-02 16:03:30.240,1001,,,,,30001,,,,2021-01-02 17:20:13.762,2021-01-02 17:20:13.762,,1.76975,,,7661,5929.325,,383.0,,,,UTC-0500,j9zBUHWfhn,,,433322f0-b3f5-bd87-8198-b4c75c5b2790.com.samsung.health.exercise.live_data.json,,1.4628867,com.sec.android.app.shealth,,,,2021-01-02 17:19:11.660,433322f0-b3f5-bd87-8198-b4c75c5b2790,,
,0,,92.0,0,,,,4,0,,,0,,0.0,,,,,1172180,,,,2021-11-16 22:59:29.920,1001,,,,,30001,,,,2021-11-16 23:20:06.293,2021-11-16 23:20:06.293,,1.75,,,1675,1299.736,,92.0,,,,UTC-0500,j9zBUHWfhn,,,1d2df64a-d96d-6b2f-b930-cadbbae5e0cc.com.samsung.health.exercise.live_data.json,,1.4536119,com.sec.android.app.shealth,,,,2021-11-16 23:19:02.100,1d2df64a-d96d-6b2f-b930-cadbbae5e0cc,,
,0,,43.0,0,,,,4,0,,,0,,0.0,,,,,633620,,,0d29ba01-93b6-7593-b641-7f88279a32e7.com.samsung.health.exercise.location_data.json,2020-12-28 19:42:01.100,0,,,,,,,,,2020-12-28 19:53:37.455,2020-12-28 19:53:37.455,,,,,,,,43.0,,,,UTC-0500,j9zBUHWfhn,,,0d29ba01-93b6-7593-b641-7f88279a32e7.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-12-28 19:52:34.720,0d29ba01-93b6-7593-b641-7f88279a32e7,,
,0,,93.0,0,,,,4,0,,,0,,0.0,,,,,1321838,,,53d80f80-28e3-bbea-11b8-c76fe6fe2a08.com.samsung.health.exercise.location_data.json,2020-11-24 17:19:42.100,1001,,,,,30001,,,,2020-11-24 17:52:20.467,2020-11-24 17:52:20.467,,1.5294212,,,1959,1533.6326,,93.0,,,,UTC-0500,j9zBUHWfhn,,,53d80f80-28e3-bbea-11b8-c76fe6fe2a08.com.samsung.health.exercise.live_data.json,,1.3843766,com.sec.android.app.shealth,,,,2020-11-24 17:41:43.938,53d80f80-28e3-bbea-11b8-c76fe6fe2a08,,
,0,,98.0,0,,,,4,0,,,0,,0.0,,,,,1283680,,,,2021-07-25 16:46:24.760,1001,,,,,30001,,,,2021-07-25 17:08:52.095,2021-07-25 17:08:52.095,,1.7407286,,,1828,1435.7136,,98.0,,,,UTC-0400,j9zBUHWfhn,,,927768a9-8c33-172e-8487-f32340bf226a.com.samsung.health.exercise.live_data.json,,1.4622077,com.sec.android.app.shealth,,,,2021-07-25 17:07:48.440,927768a9-8c33-172e-8487-f32340bf226a,,
55f22500-6e8f-66a7-ce40-2e618f319c47.live_data_internal.json,0,,134.0,0,,,,4,0,,,0,106,0.0,,,,,1302040,,,,2022-03-17 06:39:09.580,1001,,,,91.0,30001,,,106.0,2022-03-17 07:02:26.679,2022-03-17 07:02:26.679,,1.5555556,,77.0,1659,1301.2356,,134.0,,,,UTC+0900,j9zBUHWfhn,,,55f22500-6e8f-66a7-ce40-2e618f319c47.com.samsung.health.exercise.live_data.json,,1.3404557,com.sec.android.app.shealth,,,,2022-03-17 07:00:51.620,55f22500-6e8f-66a7-ce40-2e618f319c47,,
,0,,89.0,0,,,,4,0,,,0,,0.0,,,,,1092440,,,dfca61ca-ad60-a6a7-b46d-cd6516b84510.com.samsung.health.exercise.location_data.json,2020-10-23 16:46:59.380,0,,,,,,,,,2020-10-23 17:06:14.073,2020-10-23 17:06:14.073,,,,,,,,89.0,,,,UTC-0400,j9zBUHWfhn,,,dfca61ca-ad60-a6a7-b46d-cd6516b84510.com.samsung.health.exercise.live_data.json,,,com.sec.android.app.shealth,,,,2020-10-23 17:05:11.820,dfca61ca-ad60-a6a7-b46d-cd6516b84510,,
,0,,239.0,0,,,,4,0,,,0,,0.0,,,,,2976100,,,,2021-10-01 21:02:52.460,1001,,,,,30001,,,,2021-10-01 21:53:31.343,2021-10-01 21:53:31.343,,1.8611112,,,4580,3670.7942,,239.0,,,,UTC-0400,j9zBUHWfhn,,,5fc5e22c-e3e7-f24d-1e22-4379a8d047f7.com.samsung.health.exercise.live_data.json,,1.5130738,com.sec.android.app.shealth,,,,2021-10-01 21:52:28.560,5fc5e22c-e3e7-f24d-1e22-4379a8d047f7,,
,0,,60.0,0,,,,4,0,,,0,,0.0,,,,,727240,,,,2021-06-06 00:25:42.800,1001,,,,,30001,,,,2021-06-06 00:38:50.217,2021-06-06 00:38:50.217,,1.6388888,,,1195,942.931,,60.0,,,,UTC-0400,j9zBUHWfhn,,,a56c979c-31d8-e151-efa2-72802780be91.com.samsung.health.exercise.live_data.json,,1.4385233,com.sec.android.app.shealth,,,,2021-06-06 00:37:50.040,a56c979c-31d8-e151-efa2-72802780be91,,
933ae246-0f0a-cb6d-a577-fad212e96ab2.live_data_internal.json,100101005,,287.82053,0,,,,1,4,,,1,281,0.0,,,933ae246-0f0a-cb6d-a577-fad212e96ab2.location_data_internal.json,,294509,,,933ae246-0f0a-cb6d-a577-fad212e96ab2.com.samsung.health.exercise.location_data.json,2021-08-06 19:00:13.860,1002,,34.257637,0.0,78.0,30001,,27.258953,87.0,2021-08-06 20:19:50.132,2021-08-06 20:16:20.747,,2.569,13.649791,61.0,67,205.553,,186.868,140.942,35.683,,UTC-0400,j9zBUHWfhn,,,933ae246-0f0a-cb6d-a577-fad212e96ab2.com.samsung.health.exercise.live_data.json,,0.6979491,com.sec.android.app.shealth,,,,2021-08-06 20:16:20.630,933ae246-0f0a-cb6d-a577-fad212e96ab2,,
,0,,118.0,0,,,,4,0,,,0,,0.0,,,,,1501340,,,,2021-03-29 21:59:18.620,1001,,,,,30001,,,,2021-03-29 22:25:23.324,2021-03-29 22:25:23.324,,1.8333334,,,2359,1892.6257,,118.0,,,,UTC-0400,j9zBUHWfhn,,,f8e028a8-0f5e-2687-757a-a52b7b47749d.com.samsung.health.exercise.live_data.json,,1.5242103,com.sec.android.app.shealth,,,,2021-03-29 22:24:19.960,f8e028a8-0f5e-2687-757a-a52b7b47749d,,
,0,,61.0,0,,,,4,0,,,0,,0.0,,,,,849560,,,,2021-07-26 21:45:46.600,1001,,,,,30001,,,,2021-07-26 22:01:00.411,2021-07-26 22:01:00.411,,1.8356538,,,1058,836.38,,61.0,,,,UTC-0400,j9zBUHWfhn,,,13e01511-fda6-f5d9-5618-f3471e04f342.com.samsung.health.exercise.live_data.json,,1.4604746,com.sec.android.app.shealth,,,,2021-07-26 21:59:56.160,13e01511-fda6-f5d9-5618-f3471e04f342,,
,0,,274.0,0,,,,4,0,,,0,,0.0,,,,,3243880,,,,2021-05-01 18:24:39.120,1001,,,,,30001,,,,2021-05-01 19:19:45.093,2021-05-01 19:19:45.093,,1.7267412,,,5465,4368.12,,274.0,,,,UTC-0400,j9zBUHWfhn,,,836381ef-8f31-dbbb-d558-fea19e73e8d0.com.samsung.health.exercise.live_data.json,,1.5081873,com.sec.android.app.shealth,,,,2021-05-01 19:18:43.000,836381ef-8f31-dbbb-d558-fea19e73e8d0,,
913006f1-d048-e6b3-9612-a201e0b9e37e.live_data_internal.json,0,,116.0,0,,,,4,0,,,0,38,0.0,,,,,815240,,,,2022-02-18 19:53:19.780,1001,,,,128.0,30001,,,162.0,2022-02-18 20:08:28.950,2022-02-18 20:08:28.950,,2.9444444,,81.0,1175,1059.4624,,116.0,,,,UTC-0500,j9zBUHWfhn,,,913006f1-d048-e6b3-9612-a201e0b9e37e.com.samsung.health.exercise.live_data.json,,1.8931961,com.sec.android.app.shealth,,,,2022-02-18 20:06:55.020,913006f1-d048-e6b3-9612-a201e0b9e37e,,
,0,,82.0,0,,,,4,0,,,0,,0.0,,,,,1124220,,,,2021-05-25 22:29:42.640,1001,,,,,30001,,,,2021-05-25 22:49:29.100,2021-05-25 22:49:29.100,,1.6944444,,,1458,1154.7462,,82.0,,,,UTC-0400,j9zBUHWfhn,,,3bb0a585-93e2-2742-0075-ad15d7543cd1.com.samsung.health.exercise.live_data.json,,1.4465365,com.sec.android.app.shealth,,,,2021-05-25 22:48:26.860,3bb0a585-93e2-2742-0075-ad15d7543cd1,,
,0,,58.0,0,,,,4,0,,,0,,0.0,,,,,693200,,,,2021-05-14 22:07:32.140,1001,,,,,30001,,,,2021-05-14 22:20:09.102,2021-05-14 22:20:09.102,,1.5281839,,,1164,914.71594,,58.0,,,,UTC-0400,j9zBUHWfhn,,,faf54ffe-bdb3-61dc-f17a-6e7fa4724d7d.com.samsung.health.exercise.live_data.json,,1.4109614,com.sec.android.app.shealth,,,,2021-05-14 22:19:05.340,faf54ffe-bdb3-61dc-f17a-6e7fa4724d7d,,
bbb9fcd1-77fe-9e03-0ad5-2832ef3fee91.live_data_internal.json,0,,72.0,0,,,,4,0,,,0,56,0.0,,,,,697480,,,,2022-02-10 22:32:33.420,1001,,,,70.0,30001,,,86.0,2022-02-10 22:45:45.016,2022-02-10 22:45:45.016,,1.8333334,,43.0,854,663.34,,72.0,,,,UTC-0500,j9zBUHWfhn,,,bbb9fcd1-77fe-9e03-0ad5-2832ef3fee91.com.samsung.health.exercise.live_data.json,,1.3469877,com.sec.android.app.shealth,,,,2022-02-10 22:44:10.900,bbb9fcd1-77fe-9e03-0ad5-2832ef3fee91,,
,0,,117.0,0,,,,4,0,,,0,,0.0,,,,,1674720,,,46872c54-35a2-7f31-c1ee-fdbe1451e964.com.samsung.health.exercise.location_data.json,2020-11-08 18:35:34.580,1001,,,,,30001,,,,2020-11-08 19:04:37.600,2020-11-08 19:04:37.600,,1.8333334,,,2388,1941.91,,117.0,,,,UTC-0500,j9zBUHWfhn,,,46872c54-35a2-7f31-c1ee-fdbe1451e964.com.samsung.health.exercise.live_data.json,,1.6480414,com.sec.android.app.shealth,,,,2020-11-08 19:03:29.300,46872c54-35a2-7f31-c1ee-fdbe1451e964,,
,0,,51.0,0,,,,4,0,,,0,,0.0,,,,,651380,,,,2021-07-28 22:24:32.320,1001,,,,,30001,,,,2021-07-28 22:36:25.277,2021-07-28 22:36:25.277,,1.6388888,,,857,676.43,,51.0,,,,UTC-0400,j9zBUHWfhn,,,3b9748c2-4f5b-7732-0aa4-62af191533f3.com.samsung.health.exercise.live_data.json,,1.456675,com.sec.android.app.shealth,,,,2021-07-28 22:35:23.700,3b9748c2-4f5b-7732-0aa4-62af191533f3,,
6c01a041-6756-6a3c-721f-12b7a739cef0.live_data_internal.json,0,,93.0,0,,,,4,0,,,0,77,0.0,,,,,980400,,,,2021-12-30 19:29:02.740,1001,,,,86.0,30001,,,98.0,2021-12-30 19:47:03.191,2021-12-30 19:47:03.191,,1.4722222,,72.0,933,705.98,,93.0,,,,UTC-0500,j9zBUHWfhn,,,6c01a041-6756-6a3c-721f-12b7a739cef0.com.samsung.health.exercise.live_data.json,,1.2231983,com.sec.android.app.shealth,,,,2021-12-30 19:45:23.140,6c01a041-6756-6a3c-721f-12b7a739cef0,,
,0,,139.0,0,,,,4,0,,,0,,0.0,,,,,2024200,,,bb8eaa72-0efe-56f9-cb9c-76ca9bf1c8a2.com.samsung.health.exercise.location_data.json,2020-12-24 17:44:57.440,1001,,,,,30001,,,,2020-12-24 18:19:43.326,2020-12-24 18:19:43.326,,2.6388888,,,2671,2084.569,,139.0,,,,UTC-0500,j9zBUHWfhn,,,bb8eaa72-0efe-56f9-cb9c-76ca9bf1c8a2.com.samsung.health.exercise.live_data.json,,1.5362041,com.sec.android.app.shealth,,,,2020-12-24 18:18:41.640,bb8eaa72-0efe-56f9-cb9c-76ca9bf1c8a2,,
,0,,72.0,0,,,,4,0,,,0,,0.0,,,,,888000,,,,2021-05-15 21:17:21.560,1001,,,,,30001,,,,2021-05-15 21:33:11.330,2021-05-15 21:33:11.330,,2.0555556,,,1296,1035.581,,72.0,,,,UTC-0400,j9zBUHWfhn,,,d97fb05f-8e97-191c-7e28-53d1480716ba.com.samsung.health.exercise.live_data.json,,1.5397341,com.sec.android.app.shealth,,,,2021-05-15 21:32:09.560,d97fb05f-8e97-191c-7e28-53d1480716ba,,
