com.samsung.health.floors_climbed,6211031,5
start_time,custom,update_time,create_time,floor,time_offset,deviceuuid,pkg_name,end_time,datauuid
2020-11-16 01:15:41.403,,2020-11-16 01:16:51.453,2020-11-16 01:16:51.425,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-16 01:15:52.413,40323342-a4b1-6e34-dbfe-a309921b2065,
2022-01-06 20:45:42.399,,2022-01-06 20:58:42.542,2022-01-06 20:58:42.448,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-06 20:45:59.401,0610f670-28e5-598b-924a-2b1fbff71f4e,
2021-10-10 12:58:17.872,,2021-10-10 13:00:52.971,2021-10-10 13:00:52.947,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 12:58:26.874,8d52d122-b4d4-161f-3566-948843c34539,
2021-06-27 17:45:45.987,,2021-06-27 17:46:53.075,2021-06-27 17:46:52.993,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-27 17:46:14.989,e80c0739-4f57-f95b-012b-2b5ce43fa220,
2021-08-28 14:04:51.016,,2021-08-28 14:05:52.234,2021-08-28 14:05:52.139,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-28 14:05:08.040,d813b42a-e8cf-4001-7b44-adef2b50b4ee,
2021-06-19 18:29:54.353,,2021-06-19 18:50:01.393,2021-06-19 18:50:01.357,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-19 18:30:02.355,c9cebe76-612f-d4a4-bc1f-98e1e79ee93f,
2021-07-05 20:41:04.967,,2021-07-05 20:52:01.996,2021-07-05 20:52:01.971,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-05 20:41:14.968,e9e08252-5e84-32b3-03bb-cc75c9af905a,
2021-06-24 22:13:41.448,,2021-06-24 22:15:18.482,2021-06-24 22:15:18.457,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-24 22:14:01.450,d0ce8f53-61ab-fbd3-07fc-998ab718e8e0,
2022-01-09 16:25:47.298,,2022-01-09 16:32:03.331,2022-01-09 16:32:03.301,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-09 16:26:04.300,a4d6dd13-5319-542e-4cb4-29e868aad986,
2021-10-25 19:29:18.282,,2021-10-25 19:38:43.361,2021-10-25 19:38:43.291,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-25 19:29:32.290,d8409c38-33e0-1772-aee7-843612a35f25,
2021-09-12 23:51:28.312,,2021-09-13 00:09:02.328,2021-09-13 00:09:02.314,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-12 23:51:38.314,fb84c2b2-9264-3717-c4dc-57ae5771fe90,
2021-11-08 18:15:29.712,,2021-11-08 18:29:39.742,2021-11-08 18:29:39.714,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-08 18:15:44.714,2f9c4782-4ffe-022e-f164-8ad434e11420,
2021-05-01 22:00:43.139,,2021-05-01 22:01:28.191,2021-05-01 22:01:28.158,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-01 22:01:04.141,b5a0c640-5ad2-4ee0-b12f-b0084f69e8ef,
2021-09-06 20:37:27.180,,2021-09-06 20:38:19.245,2021-09-06 20:38:19.201,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-06 20:38:01.182,0715419c-ec7f-a864-a2da-6404ca4e3916,
2021-11-13 19:29:34.576,,2021-11-13 19:31:57.613,2021-11-13 19:31:57.585,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-13 19:29:45.578,6e9c51e4-2945-08cc-b5d8-4e8ba21a7426,
2020-11-26 14:16:26.395,,2020-11-26 14:17:10.441,2020-11-26 14:17:10.397,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-26 14:16:43.397,cae9bc5b-dc7e-7782-71c2-dba6b59761f7,
2021-10-24 17:31:22.443,,2021-10-24 17:34:01.473,2021-10-24 17:34:01.445,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-24 17:31:40.445,01a08528-e86f-648f-78dd-e18088a93136,
2021-07-23 18:11:26.146,,2021-07-23 18:12:51.257,2021-07-23 18:12:51.149,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-23 18:11:47.148,0bd90e30-778e-76c1-9c49-c008a740c7f6,
2020-10-03 15:09:15.386,,2020-10-03 15:10:05.463,2020-10-03 15:10:05.405,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 15:09:33.388,3e17af3f-b65d-0746-9ea2-4dae9030c88f,
2020-10-04 16:45:43.902,,2020-10-04 16:51:51.945,2020-10-04 16:51:51.918,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-04 16:46:04.914,ec6d2780-73e1-39f7-5ed3-17152e37c34c,
2020-12-27 15:19:52.415,,2020-12-27 15:20:32.451,2020-12-27 15:20:32.419,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-27 15:20:07.417,cf3cbbc2-82a5-fc23-44ee-f30147a72ed8,
2021-07-23 20:28:54.689,,2021-07-23 20:49:14.839,2021-07-23 20:49:14.731,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-23 20:29:16.692,45678ff1-2cca-c254-3d4d-f33228fe32dd,
2021-10-12 13:18:14.516,,2021-10-12 13:22:44.604,2021-10-12 13:22:44.553,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 13:18:38.518,ae169548-8e64-3cc4-7763-b1c96f71a0f8,
2021-12-04 17:31:12.620,,2021-12-04 17:34:34.774,2021-12-04 17:34:34.683,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-04 17:31:27.622,0c829818-f086-0a4a-fbae-a890db120cb4,
2021-11-21 23:40:14.296,,2021-11-21 23:47:43.358,2021-11-21 23:47:43.301,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-21 23:40:23.300,e6ad08a3-3607-12a3-3e01-061824608adb,
2021-07-18 18:14:29.312,,2021-07-18 18:38:09.378,2021-07-18 18:38:09.320,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-18 18:14:43.319,21c05ca1-70c2-543d-96ad-858d56ae5eaf,
2022-01-25 18:22:44.336,,2022-01-25 18:46:41.525,2022-01-25 18:46:41.362,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-25 18:23:00.338,b27a61da-b511-e52a-9d69-71d61da4c382,
2021-11-25 16:01:38.214,,2021-11-25 16:01:55.172,2021-11-25 16:01:51.220,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-25 16:01:52.094,3f49da4e-5d54-2ecd-af28-d15da57354dc,
2021-06-19 13:28:00.344,,2021-06-19 13:29:49.391,2021-06-19 13:29:49.349,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-19 13:28:12.346,c8047127-0460-2723-af9f-2fe0c8779207,
2021-10-12 12:15:43.054,,2021-10-12 12:19:11.121,2021-10-12 12:19:11.077,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 12:16:30.056,2855f464-7766-bc64-df30-ee8e76542230,
2020-12-14 23:17:13.442,,2020-12-14 23:32:05.493,2020-12-14 23:32:05.463,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-14 23:17:22.455,3383fc11-c0e0-d64f-1c76-57da7fe0182a,
2021-10-15 18:39:56.404,,2021-10-15 18:42:51.456,2021-10-15 18:42:51.414,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-15 18:40:21.407,1f3dfce3-e4a9-b3c2-2f5a-1149f0c98e4e,
2021-10-11 15:40:20.505,,2021-10-11 15:47:25.608,2021-10-11 15:47:25.545,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-11 15:40:41.507,7297fd06-4c59-0e4c-ec1a-95cc58691ec0,
2021-12-03 03:22:58.954,,2021-12-03 03:23:13.001,2021-12-03 03:23:12.961,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-03 03:23:10.957,7427e620-5930-694d-672f-8e5d164d54ab,
2021-10-18 01:15:20.292,,2021-10-18 01:27:50.329,2021-10-18 01:27:50.302,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-18 01:15:31.294,a2fa72ec-9179-14b0-7921-0c51790fdc48,
2021-12-01 13:36:28.520,,2021-12-01 13:36:48.662,2021-12-01 13:36:48.533,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-01 13:36:40.522,e8f7c0f1-7188-480d-1960-9bf2ee0939b9,
2022-01-18 19:30:20.420,,2022-01-18 19:30:38.504,2022-01-18 19:30:38.431,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-18 19:30:32.426,ca207dfa-9829-a2bb-3081-2ea97c4e8a17,
2021-09-26 21:52:21.665,,2021-09-26 22:12:06.765,2021-09-26 22:12:06.669,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-26 21:52:32.667,755253e5-396b-f5ae-55d5-d59e5b09d3e3,
2021-09-29 17:09:03.709,,2021-09-29 17:09:48.787,2021-09-29 17:09:48.749,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-29 17:09:28.711,1c264312-9273-d1f7-2678-ab2dca179895,
2021-11-26 14:36:29.971,,2021-11-26 14:37:40.202,2021-11-26 14:37:40.021,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-26 14:36:43.974,3fc5161c-bd72-01f1-580c-e8738ddf2668,
2020-10-03 19:41:00.354,,2020-10-03 19:42:36.400,2020-10-03 19:42:36.362,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-03 19:41:54.357,aa150602-b56b-cf74-45d7-155aff4e79c1,
2021-09-06 20:28:25.954,,2021-09-06 20:32:27.097,2021-09-06 20:32:26.993,5.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-06 20:30:13.963,4eddb1f0-2f9c-21a7-5245-be27274c3fc6,
2021-09-02 16:13:20.407,,2021-09-02 16:19:49.488,2021-09-02 16:19:49.420,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-02 16:13:34.414,f351f325-7919-440a-a046-8fbaf5cc3d78,
2021-02-10 21:10:49.543,,2021-02-10 21:19:07.573,2021-02-10 21:19:07.546,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-02-10 21:10:57.545,9005b95b-ba6d-524b-61bd-3a6acd59c7a3,
2022-01-19 03:07:30.633,,2022-01-19 03:08:30.706,2022-01-19 03:08:30.664,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-19 03:07:47.636,c87b00e0-e704-0ef7-7304-7d2b0aefe125,
2021-09-15 17:12:31.529,,2021-09-15 17:19:51.669,2021-09-15 17:19:51.537,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-15 17:12:45.530,5bde01fb-7234-2ebc-770f-c179e74bbe26,
2022-02-02 18:18:57.478,,2022-02-02 18:19:28.557,2022-02-02 18:19:28.531,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-02 18:19:06.481,caecab57-a20e-71af-f85c-e12fde40645f,
2021-11-13 16:50:15.827,,2021-11-13 16:51:02.936,2021-11-13 16:51:02.829,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-13 16:50:40.829,39305c02-e955-6509-8b86-470e2b96695f,
2021-08-21 00:47:42.760,,2021-08-21 00:51:24.797,2021-08-21 00:51:24.766,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-21 00:47:55.764,f1d27847-4c41-6b23-3120-ae0239720b5c,
2021-08-01 18:03:54.382,,2021-08-01 18:04:39.427,2021-08-01 18:04:39.385,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-01 18:04:10.384,a582f98f-c9ed-4a63-70ab-e83773c51e86,
2021-08-18 21:17:31.519,,2021-08-18 21:19:33.561,2021-08-18 21:19:33.521,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-18 21:17:51.521,77593909-17b9-df24-1e44-73f33e4c5f49,
2020-12-24 17:56:49.457,,2020-12-24 17:57:31.497,2020-12-24 17:57:31.466,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 17:57:06.460,e69dc576-502e-2bee-e371-139e06861ff7,
2021-05-23 19:09:08.836,,2021-05-23 19:13:01.880,2021-05-23 19:13:01.838,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-23 19:09:16.838,192593c8-ac59-5c40-17b1-d029b881778b,
2020-10-25 14:43:15.364,,2020-10-25 14:44:10.391,2020-10-25 14:44:10.366,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-25 14:43:28.366,c87e1677-71bc-0232-6500-f24668c6f0fd,
2021-12-26 15:20:12.863,,2021-12-26 15:21:01.916,2021-12-26 15:21:01.885,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-26 15:20:25.865,63715c21-be32-8c1d-4832-dff78feb0743,
2022-02-02 22:48:48.408,,2022-02-02 23:05:16.484,2022-02-02 23:05:16.430,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-02 22:49:13.422,c6300279-6242-d066-a6b6-93fa215a5ff8,
2022-01-16 17:12:05.340,,2022-01-16 17:24:11.400,2022-01-16 17:24:11.348,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-16 17:12:19.342,29791492-a983-16f6-5813-19b8e6260e1e,
2021-10-10 12:07:16.284,,2021-10-10 12:10:26.510,2021-10-10 12:10:26.327,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-10 12:07:43.288,bf12e56a-4c37-6abf-6ae9-d9a1d567e293,
2021-07-11 05:27:47.769,,2021-07-11 05:29:35.815,2021-07-11 05:29:35.780,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-11 05:28:01.773,f26b1ee3-fd49-1c17-b62b-b46a785b9827,
2021-10-11 13:19:17.868,,2021-10-11 13:54:34.911,2021-10-11 13:54:34.894,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-11 13:19:30.870,6ef554e7-e578-6fcb-0d49-b98fdf3547b7,
2021-12-11 14:53:42.402,,2021-12-11 14:54:05.472,2021-12-11 14:54:05.405,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-11 14:53:58.404,9568eb05-8128-0aaa-fbe1-58d0c45f83b2,
2021-04-11 18:37:45.085,,2021-04-11 18:39:22.128,2021-04-11 18:39:22.088,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-04-11 18:37:58.087,429f1d41-7acd-c48f-ac6e-209de744bd9a,
2021-01-11 17:38:34.381,,2021-01-11 17:39:17.442,2021-01-11 17:39:17.383,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-01-11 17:38:54.383,0866c105-1c6a-961f-7fe1-aad4b41f98eb,
2021-07-25 19:02:42.740,,2021-07-25 19:10:20.784,2021-07-25 19:10:20.759,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-25 19:03:02.742,2b9fc314-833f-4ccf-d55c-bf0376aec3fb,
2021-12-11 18:59:47.678,,2021-12-11 19:22:00.153,2021-12-11 19:00:01.684,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-11 19:00:02.133,e4ecff50-8453-43dd-c934-9ba5d234e29a,
2021-06-06 20:33:02.488,,2021-06-06 20:42:29.559,2021-06-06 20:42:29.493,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-06 20:33:22.490,0c85fcf8-f1fd-e5f4-6987-7e4aa0a208f1,
2021-07-13 01:53:53.686,,2021-07-13 01:56:04.725,2021-07-13 01:56:04.692,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-13 01:54:11.688,c3a1c2f6-eeaa-3232-8f1c-77520c5f7dc0,
2021-12-19 17:16:44.603,,2021-12-19 17:17:39.678,2021-12-19 17:17:39.645,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-19 17:17:02.605,d6bc4406-fabd-3ab9-4ab8-fb3d01d819ec,
2021-10-18 14:34:57.564,,2021-10-18 14:44:54.613,2021-10-18 14:44:54.572,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-18 14:35:08.566,5a07f377-10a6-0325-ceff-b928ae3f5dea,
2021-07-23 19:29:28.516,,2021-07-23 19:29:28.566,2021-07-23 19:29:28.528,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-23 19:29:28.518,ebedd8f6-5e89-d49f-f63f-9cfb1f064790,
2020-12-24 19:54:44.536,,2020-12-24 19:55:20.622,2020-12-24 19:55:20.540,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-12-24 19:54:59.538,0971c750-791a-645c-92f1-2a1072109b4e,
2021-06-29 19:06:44.946,,2021-06-29 19:07:34.035,2021-06-29 19:07:33.951,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-29 19:06:59.949,788b8749-7c0c-fc7d-2292-c13af2a78245,
2021-07-18 20:24:24.509,,2021-07-18 20:30:45.531,2021-07-18 20:30:45.512,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-18 20:24:38.511,83faac4b-023e-b274-b1f1-a82b021d03f9,
2021-09-10 23:02:39.507,,2021-09-10 23:04:20.603,2021-09-10 23:04:20.516,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-10 23:02:54.509,6281b959-c5b2-c732-cc9e-fc3133e41004,
2021-09-26 16:49:34.346,,2021-09-26 16:50:15.385,2021-09-26 16:50:15.355,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-26 16:49:49.353,1575642a-c3ce-d75c-04c2-2303a49c20f0,
2021-10-16 18:13:01.093,,2021-10-16 18:16:21.246,2021-10-16 18:16:21.118,2.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-16 18:13:44.095,33edb5c6-2c69-11ea-babe-d577af09a654,
2021-10-31 18:26:06.316,,2021-10-31 18:26:26.352,2021-10-31 18:26:26.318,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-31 18:26:19.318,572e9206-b886-5881-55fe-82316efa6e18,
2021-12-03 23:47:50.317,,2021-12-03 23:59:19.363,2021-12-03 23:59:19.323,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-03 23:48:11.320,eddeac52-905a-8ac0-2124-044ef91ca18f,
2021-10-12 13:21:03.517,,2021-10-12 13:22:44.694,2021-10-12 13:22:44.633,1.0,UTC+0200,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-12 13:21:21.519,0f537d90-f768-3029-4034-96154a6996f6,
2021-11-13 17:14:34.520,,2021-11-13 17:16:59.703,2021-11-13 17:16:59.537,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-13 17:14:46.524,d93708d9-6caa-90c1-b5a1-2210efdccd95,
2020-10-31 22:35:18.306,,2020-10-31 22:41:11.435,2020-10-31 22:41:11.310,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2020-10-31 22:35:34.309,bb83bf0a-8616-cbf4-11ba-89d730c1a0a6,
2022-01-10 17:54:20.319,,2022-01-10 17:55:04.652,2022-01-10 17:55:04.321,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-10 17:54:36.321,2128cc6e-225b-ec24-ff24-6791cfae9573,
2021-12-04 17:57:15.742,,2021-12-04 17:57:41.772,2021-12-04 17:57:41.746,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-04 17:57:27.744,40cdc088-3d7a-54c4-a7d0-2317e6ef8432,
2021-02-15 01:21:04.323,,2021-02-15 01:22:47.347,2021-02-15 01:22:47.329,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-02-15 01:21:14.325,fba467ff-b79c-56fe-b5df-7ee206062f68,
2021-12-23 18:18:59.836,,2021-12-23 18:19:15.888,2021-12-23 18:19:15.842,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-23 18:19:10.838,522f5f87-1b55-d11a-f2db-4d0629f63f78,
2021-09-18 04:16:52.692,,2021-09-18 04:17:51.831,2021-09-18 04:17:17.703,3.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-18 04:17:44.768,399668b6-4d0b-36ff-b3d4-f165227e76fb,
2020-11-28 00:53:30.419,,2020-11-28 00:54:01.548,2020-11-28 00:54:01.422,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2020-11-28 00:53:43.421,07af3fd1-aac8-7619-f3d7-a5786632988c,
2021-09-21 18:53:56.592,,2021-09-21 18:54:15.644,2021-09-21 18:54:15.596,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-21 18:54:08.595,5a96d897-5919-ba56-31bc-ba55dcd756d6,
2021-12-21 03:01:28.943,,2021-12-21 03:04:51.997,2021-12-21 03:04:51.948,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-21 03:01:50.945,9bb60be0-6609-1ab7-f07d-f92803e7b921,
2021-09-25 15:09:54.488,,2021-09-25 15:11:51.633,2021-09-25 15:11:51.528,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-25 15:10:08.490,efbf7c5a-f06c-e505-ffda-1433674dc455,
2021-05-01 17:25:19.768,,2021-05-01 17:25:29.810,2021-05-01 17:25:29.778,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-01 17:25:28.770,ffded906-fc22-553d-ff72-8a2deb34b717,
2021-12-20 00:39:32.059,,2021-12-20 00:43:23.269,2021-12-20 00:43:23.074,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-20 00:40:01.061,c8ada107-1223-0e48-10bd-29aef71f045c,
2022-02-02 00:41:53.641,,2022-02-02 00:42:19.778,2022-02-02 00:42:19.644,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-02-02 00:42:05.643,71dc900c-7fa0-e3df-78fc-f2555e7eb7b8,
2021-05-29 23:13:48.734,,2021-05-29 23:14:35.763,2021-05-29 23:14:35.737,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-29 23:14:02.736,65e08bd9-e84c-13c5-9be7-e0c7b4d57b71,
2021-07-17 04:15:09.303,,2021-07-17 04:15:41.332,2021-07-17 04:15:41.306,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-17 04:15:22.305,7496159c-5d9e-2830-5525-1893628afc51,
2021-11-06 02:06:42.228,,2021-11-06 02:08:13.303,2021-11-06 02:08:13.234,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-06 02:06:57.230,233a90c4-da0c-1fc6-cab5-d8e89548e118,
2021-12-15 00:22:19.723,,2021-12-15 00:28:24.861,2021-12-15 00:28:24.761,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-12-15 00:22:34.725,a335ee03-be84-32d9-5e30-4088675d42a3,
2021-01-02 16:57:37.157,,2021-01-02 16:58:36.358,2021-01-02 16:58:36.162,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-01-02 16:58:18.159,a16cea66-a397-d51f-3e2c-ebe21e1c996e,
2021-05-15 23:10:17.931,,2021-05-15 23:12:21.963,2021-05-15 23:12:21.935,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-15 23:10:38.933,1b8fc789-1402-0039-bf64-21bb37f9ae0b,
2021-11-09 22:39:08.732,,2021-11-09 22:48:30.863,2021-11-09 22:48:30.739,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-09 22:39:22.734,18271ff6-67b8-89a1-7c16-49ba6b908076,
2021-11-24 13:47:12.892,,2021-11-24 13:49:55.943,2021-11-24 13:49:55.912,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-11-24 13:47:32.894,a066dea8-4ea2-fc5c-b337-00c929ebb0b7,
2021-06-24 20:08:32.999,,2021-06-24 20:22:56.195,2021-06-24 20:22:56.001,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-06-24 20:08:47.001,5a81b984-2201-287f-8e7e-0b8294509888,
2021-08-27 15:04:35.702,,2021-08-27 15:10:47.732,2021-08-27 15:10:47.704,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-08-27 15:04:52.704,b7ca5261-493d-d975-c29b-3e8dd74cf714,
2022-01-19 16:14:14.187,,2022-01-19 16:22:05.040,2022-01-19 16:14:28.193,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-19 16:14:31.021,81176a17-1f88-19c8-c477-8628e05d43b6,
2021-10-18 01:19:50.294,,2021-10-18 01:27:50.454,2021-10-18 01:27:50.373,2.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-10-18 01:20:08.300,81306976-6dc9-9183-068d-f26e7975fa3c,
2021-05-29 00:02:16.430,,2021-05-29 00:04:01.467,2021-05-29 00:04:01.445,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-29 00:02:29.431,f191d719-8b91-829d-fa4d-fa96c5c3a358,
2021-05-30 14:57:55.329,,2021-05-30 14:59:44.343,2021-05-30 14:59:44.331,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-30 14:58:08.330,7dc5ae56-9925-db9b-b5ce-0500052d48e4,
2021-05-29 13:13:45.547,,2021-05-29 13:14:07.668,2021-05-29 13:14:07.569,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-05-29 13:13:58.549,a932aec4-4fbf-8f46-7f89-1434813a291b,
2021-09-02 23:50:42.250,,2021-09-02 23:51:10.345,2021-09-02 23:51:10.272,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-09-02 23:50:57.252,dc3390cf-bf7d-a37d-ed1c-836b743bde04,
2021-03-07 17:11:38.427,,2021-03-07 17:12:05.475,2021-03-07 17:12:05.433,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2021-03-07 17:11:55.429,aa96da6c-1b0b-3e46-0f13-578d4f188142,
2022-01-30 17:35:41.411,,2022-01-30 17:42:22.445,2022-01-30 17:42:22.415,1.0,UTC-0500,j9zBUHWfhn,com.sec.android.app.shealth,2022-01-30 17:35:50.413,6e6ca5a1-b766-dc21-85ec-c2ed5f4876c0,
2021-07-24 21:20:00.599,,2021-07-24 21:22:38.681,2021-07-24 21:22:38.633,1.0,UTC-0400,j9zBUHWfhn,com.sec.android.app.shealth,2021-07-24 21:20:19.605,1a255da9-94f3-eb29-d2f5-a9c62f5303d0,
